L1,L2,Score
pb2_z3,pb3_z3,7.38082656932
pb2_z3,pb4_z3,7.38082656932
pb2_z3,wb1_woz,2.16856372026
pb2_z3,pt1_z3,7.38082656932
pb2_z3,wb2_woz,2.16856372026
pb2_z3,pb5_z3,7.38082656932
pb2_z3,pb6_z3,7.38082656932
pb2_z3,os1_Ez,3.16856372026
pb2_z3,pb7_z3,7.38082656932
pb2_z3,prs_mEn,-3.692117440934
pb2_z3,gzi_mo,-2.88845765894
pb2_z3,glk_mEn,-3.692117440934
pb2_z3,NaN,NaN
pb2_z3,pb8_z3,7.38082656932
pb2_z3,os2_EZ,1.19910872682
pb2_z3,wb3_woz,2.16856372026
pb2_z3,pb9_z3,7.38082656932
pb2_z3,p10_z3,7.38082656932
pb2_z3,jdt_me,-2.937497053021
pb2_z3,pt2_z3,7.38082656932
pb2_z3,ps2_z3,7.38082656932
pb2_z3,kiu_Ez,3.16856372026
pb2_z3,zum_meh,-3.937497053021
pb2_z3,NaN,NaN
pb2_z3,kmr_min,-4.3555388602
pb2_z3,ps3_z3,7.38082656932
pb2_z3,lrl_ma,-2.463486994405
pb2_z3,lsa_a,-1.463486994405
pb2_z3,luz_mu,-2.878192004753
pb2_z3,p11_z3,7.38082656932
pb2_z3,p12_z3,7.38082656932
pb2_z3,p13_z3,7.38082656932
pb2_z3,kfm_mon,-3.88845765894
pb2_z3,p14_zo,4.28010606132
pb2_z3,ps4_z3,7.38082656932
pb2_z3,p15_z3,7.38082656932
pb2_z3,mnj_z3,7.38082656932
pb2_z3,ntz_mun,-3.878192004753
pb2_z3,p16_z3,7.38082656932
pb2_z3,p17_z3,7.38082656932
pb2_z3,p18_z3,7.38082656932
pb2_z3,oru_az,3.16856372026
pb2_z3,prc_on,-2.88845765894
pb2_z3,p19_z3,7.38082656932
pb2_z3,pt3_z3,7.38082656932
pb2_z3,pes_man,-3.463486994405
pb2_z3,p20_z3,7.38082656932
pb2_z3,pt4_z3,7.38082656932
pb2_z3,pt5_z3,7.38082656932
pb2_z3,srz_me,-2.937497053021
pb2_z3,p21_z3,7.38082656932
pb2_z3,sgh_woz,2.16856372026
pb2_z3,siy_me,-2.937497053021
pb2_z3,sqo_o,-1.88845765894
pb2_z3,bcc_man,-3.463486994405
pb2_z3,sdh_min,-4.3555388602
pb2_z3,fay_mo,-2.88845765894
pb2_z3,p22_z3,7.38082656932
pb2_z3,tgk_man,-3.463486994405
pb2_z3,tly_oz,3.16856372026
pb2_z3,p23_z3,7.38082656932
pb2_z3,p24_z3,7.38082656932
pb2_z3,vaf_aez,2.16856372026
pb2_z3,ps5_z3,7.38082656932
pb2_z3,wne_z3,7.38082656932
pb2_z3,yai_mEn,-3.692117440934
