L1,L2,Score
pb2_z3,kiu_Ez,16.16856372026
pb2_z3,zum_meh,9.062502946979
pb2_z3,kmr_min,8.6444611398
pb2_z3,ps3_z3,20.38082656932
pb2_z3,lrl_ma,10.536513005595
pb2_z3,lsa_a,11.536513005595
pb2_z3,luz_mu,10.121807995247
pb2_z3,p11_z3,20.38082656932
pb2_z3,p12_z3,20.38082656932
pb2_z3,p13_z3,20.38082656932
pb2_z3,kfm_mon,9.11154234106
pb2_z3,p14_zo,17.28010606132
pb2_z3,ps4_z3,20.38082656932
pb2_z3,p15_z3,20.38082656932
pb2_z3,mnj_z3,20.38082656932
pb2_z3,ntz_mun,9.121807995247
pb2_z3,p16_z3,20.38082656932
pb2_z3,p17_z3,20.38082656932
pb2_z3,p18_z3,20.38082656932
pb2_z3,oru_az,16.16856372026
pb2_z3,prc_on,10.11154234106
pb2_z3,p19_z3,20.38082656932
pb2_z3,pt3_z3,20.38082656932
pb2_z3,pes_man,9.536513005595
pb2_z3,p20_z3,20.38082656932
pb2_z3,pt4_z3,20.38082656932
pb2_z3,pt5_z3,20.38082656932
pb2_z3,srz_me,10.062502946979
pb2_z3,p21_z3,20.38082656932
pb2_z3,sgh_woz,15.16856372026
pb2_z3,siy_me,10.062502946979
pb2_z3,sqo_o,11.11154234106
pb2_z3,bcc_man,9.536513005595
pb2_z3,sdh_min,8.6444611398
pb2_z3,fay_mo,10.11154234106
pb2_z3,p22_z3,20.38082656932
pb2_z3,tgk_man,9.536513005595
pb2_z3,tly_oz,16.16856372026
pb2_z3,p23_z3,20.38082656932
pb2_z3,p24_z3,20.38082656932
pb2_z3,vaf_aez,15.16856372026
pb2_z3,ps5_z3,20.38082656932
pb2_z3,wne_z3,20.38082656932
pb2_z3,yai_mEn,9.307882559066
pb2_z3,wb5_woz,15.16856372026
pb2_z3,yah_az,16.16856372026
pb2_z3,ydg_zoh,16.28010606132
pb2_z3,p25_z3,20.38082656932
pb2_z3,diq_mun,9.121807995247
bql_mo,bgp_mah,14.497218998894
bql_mo,bgn_man,14.497218998894
bql_mo,ps1_z3,10.11154234106
bql_mo,pb3_z3,10.11154234106
bql_mo,pb4_z3,10.11154234106
bql_mo,wb1_woz,12.04125319893
bql_mo,pt1_z3,10.11154234106
bql_mo,wb2_woz,12.04125319893
bql_mo,pb5_z3,10.11154234106
bql_mo,pb6_z3,10.11154234106
bql_mo,os1_Ez,9.17907068635
bql_mo,pb7_z3,10.11154234106
bql_mo,prs_mEn,13.38247238376
bql_mo,gzi_mo,18.24465489634
bql_mo,glk_mEn,13.38247238376
bql_mo,pb8_z3,10.11154234106
bql_mo,os2_EZ,9.17907068635
bql_mo,wb3_woz,12.04125319893
