,av1,av2,bcc,bgn,bgp,bql,ckb,diq,fay,glk,gzi,hac,jdt,kfm,kiu,kmr,lrl,lsa,luz,mnj,ntz,oru,os1,os2,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,pb1,pb2,pb3,pb4,pb5,pb6,pb7,pb8,pb9,pes,prc,prs,ps1,ps2,ps3,ps4,ps5,pt1,pt2,pt3,pt4,pt5,sdh,sgh,siy,sqo,srz,tgk,tly,vaf,wb1,wb2,wb3,wb5,wne,yah,yai,ydg,zum
gzi,0.105619267545999,0.105976811121323,0.13338564516032,0.264520535070462,0.180358914513297,0.277282124033185,0.251131198410532,0.204808718356725,0.341822171795818,0.375614588488663,NA,0.144275829190829,0.268526488461419,0.357391414311714,0.171227382559204,0.233582161201394,0.319488717200043,0.431245954847757,0.249590487205605,0.171016139956167,0.384431259929372,0.155332840743554,0.161036021224609,0.170577594737121,0.137945848110294,0.141924915132185,0.148445042282327,0.151102958198493,0.17076381199465,0.136023749526189,0.119649950365103,0.112264738012267,0.135052556809159,0.155399701823766,0.149070187608008,0.135596806311178,0.125470318232647,0.133738021084948,0.122094129351703,0.151154166416602,0.133657278339597,0.160605830364304,0.156161404385098,0.129397290511873,0.135986968717582,0.15332190373308,0.139205382107798,0.149206368954693,0.159705668379331,0.311666242218067,0.202892548206285,0.308100672303306,0.153208290649891,0.140843979829444,0.149655198475616,0.154602525093186,0.132280870986553,0.170978100840991,0.170081325441188,0.155679469994701,0.171626008402405,0.174386938804315,0.196581803281073,0.242982194532794,0.239802069550961,0.447262165441257,0.399852856530381,0.256937214157671,0.238476367340351,0.362010674661333,0.202647412092154,0.188937344210436,0.185850637231956,0.189170564966564,0.133165601686255,0.125795552170642,0.230979664374971,0.145979013852786,0.291703381066586
hac,0.276448314640861,0.27665382339441,0.275722352182338,0.289837851649637,0.252509240025698,0.117187495168829,0.19741630898678,0.16241050672925,0.206893582714734,0.204986666663788,0.144275829190829,NA,0.0975169174243357,0.216484757800224,0.179781746833018,0.146799358891312,0.252057944450578,0.162001218003555,0.178223527763375,0.0625568299572427,0.174490286854185,0.0863616355261665,0.0752604470856036,0.0779840629631281,0.0831240262152826,0.0955653221610858,0.128974793021554,0.0997683458615685,0.10083656238341,0.108930142468037,0.114971930126115,0.103470749535115,0.0931569036135068,0.0937293961180744,0.0891671694403597,0.106444568163435,0.0704537317440151,0.06883888912485,0.0919292226243491,0.0697878114111866,0.089179554423597,0.124428086207367,0.10173535524912,0.0845513915876616,0.0827126781340275,0.108707857368463,0.063772993677464,0.0815634798977442,0.148313814471586,0.181962750103078,0.116856415828994,0.102698650447673,0.127393706267354,0.0765053745216712,0.0906960772194331,0.089104774795578,0.0768430682984954,0.10964948195343,0.109816868713513,0.0852638395095323,0.0982077594682385,0.119997264450711,0.281165695202627,0.0815791582392014,0.200355743558475,0.166536101899857,0.163797658904335,0.207389636131196,0.0840770297271682,0.20951787342888,0.0332044450589303,0.02721081862085,0.0448683157256698,0.0320164519937525,0.122180343250303,0.106625432882778,0.0637559143970124,0.0815705041417621,0.167142209191857
jdt,0.0753182005092924,0.039885201327608,0.11615393490976,0.123569651953079,0.105596753912569,0.19686110485315,0.183890387389868,0.2174666998406,0.183385594752245,0.301089290976222,0.268526488461419,0.0975169174243357,NA,0.203567485055908,0.154373732708647,0.222754761624561,0.188185505971568,0.290981841725969,0.220822762930073,0.130277955404227,0.270471456912039,0.123994277834604,0.103557030064895,0.105393047482462,0.106243107471705,0.0970502826447747,0.0789710475511118,0.100626958181596,0.0972891680150015,0.0780103839704285,0.0787409145186122,0.076920352566067,0.0889862224300444,0.118026184512144,0.105100862398037,0.0826062774894698,0.0982494185350865,0.105829994107286,0.0915861831667397,0.10350514726638,0.0903868144854661,0.0893116153158021,0.0974316273852356,0.0919770624510091,0.104440926529544,0.101644188673798,0.0999448763080446,0.112635419406638,0.106911110436414,0.272910205130804,0.182056028034108,0.300692962241775,0.100981152082981,0.108354673138771,0.0982790987077428,0.103779491500095,0.0885668326424373,0.120654855953444,0.118806775982073,0.121760218682457,0.12659226181029,0.108104736078034,0.184231622537916,0.158756811694275,0.176771985648603,0.300268090407824,0.366426327924211,0.26203028672971,0.308599506185647,0.245095879064844,0.156678081514377,0.15507453136419,0.155623251801557,0.155172862412199,0.102866981796729,0.107485904918682,0.175691617125165,0.110381654834917,0.197000500360133
kfm,0.21031747604081,0.220192612522125,0.287026502731664,0.360459818424631,0.26569966788559,0.270519662630828,0.278265789450642,0.210262934869899,0.451068382231716,0.348949357741866,0.357391414311714,0.216484757800224,0.203567485055908,NA,0.186862040282093,0.237796031210818,0.359877915147824,0.323644500961107,0.309573593514398,0.175016274239533,0.449497385011837,0.158635869920813,0.14340869868895,0.120727951773459,0.133673993692831,0.174286728784387,0.164499371135402,0.169054096619829,0.19022123565526,0.17326033426784,0.134555382962393,0.144529936014216,0.181931683839987,0.154635111394421,0.164239439726213,0.147319696222401,0.156720557513031,0.140239233163726,0.126475474615781,0.132953938688009,0.179750084914435,0.19443608078306,0.169218678177326,0.176674341528124,0.167425869835127,0.191141596051287,0.144800830181098,0.13683792725495,0.201244565754659,0.321135085283264,0.277700682943816,0.271283920210745,0.15102919545187,0.148971030096022,0.134973804823973,0.127444597805452,0.126510946410944,0.150714311395443,0.143096616966343,0.125392621581823,0.136305017782358,0.13739646988824,0.312776199832542,0.221058548520588,0.263565032090399,0.324127425669721,0.366656700502587,0.351235552313629,0.223531874688073,0.340067657873322,0.106565706334234,0.109386238653872,0.118475178233258,0.117383386799458,0.169394625720411,0.215601058719722,0.216475540713273,0.18955457635009,0.301404934580472
kiu,0.134968385506558,0.0910142175601523,0.146152197468337,0.157103544361877,0.130537391210493,0.150812773631673,0.158333017278137,0.235003359568463,0.186798377189128,0.282860908580007,0.171227382559204,0.179781746833018,0.154373732708647,0.186862040282093,NA,0.156260476317711,0.154153631316664,0.260277024215172,0.17761422741146,0.187242807860954,0.224704621855663,0.216093171564749,0.160396121319362,0.175343209594855,0.172592995935652,0.17772618415251,0.152372505939438,0.183613915257716,0.18375903969717,0.166790122574053,0.172038078430095,0.189798813020613,0.18598354949209,0.201077084573705,0.188489579883722,0.178653896930932,0.195377397945946,0.219814584677449,0.146283058368105,0.189344159412034,0.190515360344826,0.163493939707132,0.172035881523653,0.184404843211737,0.181270764043024,0.204381357444527,0.205559498214551,0.209682603416391,0.183446663860693,0.193358820869137,0.198578417518006,0.24612194428155,0.160388470925074,0.253076920542034,0.237404112995071,0.17232432231636,0.187234392605268,0.229301584294045,0.238497129808758,0.221162297954981,0.228608768507127,0.199625026144332,0.170953769542805,0.165317286449569,0.127617689217855,0.244697693981209,0.214612509924511,0.207050082868498,0.214205692588124,0.220317194004226,0.0871640389232478,0.0877814228289349,0.101342470097787,0.0984833970433228,0.215327439421764,0.126393894834899,0.157140795153165,0.170371882059676,0.167627462722375
kmr,0.128802680549715,0.0973870419727052,0.219888669280966,0.190788976553784,0.194053960418553,0.156481017784153,0.286778208182292,0.213440861620058,0.171102286517491,0.264969132576989,0.233582161201394,0.146799358891312,0.222754761624561,0.237796031210818,0.156260476317711,NA,0.172715958403003,0.258077611051931,0.188739983023688,0.106994106074112,0.212051396532562,0.122054510392648,0.123605085342992,0.0814735730572488,0.116064007663841,0.126060042247227,0.105357422727023,0.123740949850726,0.123457715198614,0.0996054919297065,0.117037839392961,0.0987643807384577,0.11776828698867,0.11678251375957,0.120118620266111,0.0900736572118962,0.115628406400894,0.121187847498949,0.0885355708148197,0.109635817015865,0.120671024666048,0.12369529202714,0.123260393349492,0.120403917158617,0.111790834437326,0.134867320094965,0.108236246408256,0.114801470404447,0.134733042790146,0.211348003242495,0.184873654025911,0.227904432405912,0.135872499849922,0.0998885088594939,0.107945053911916,0.114390250364843,0.0997996127265249,0.131288253069503,0.126139930761191,0.120463652001473,0.124063854933164,0.113283233778447,0.365873659781171,0.173456152976905,0.219834033713181,0.252932032688011,0.249257391842925,0.206831522170537,0.158292387888204,0.196752821675277,0.117829436117395,0.120303002421785,0.133821076490104,0.127754107701109,0.149180916428484,0.10291461106197,0.152378954372178,0.133332611040202,0.204150554805648
lrl,0.236422077412671,0.200973666810912,0.363802146283986,0.321548875965701,0.331777389768245,0.318490897753187,0.271393265395365,0.171692344972657,0.354709210010494,0.356347366043933,0.319488717200043,0.252057944450578,0.188185505971568,0.359877915147824,0.154153631316664,0.172715958403003,NA,0.335734057502274,0.394737589488518,0.128299101354199,0.344842687125158,0.123004997010546,0.131971571313906,0.142443377267487,0.115082470511303,0.136321799386277,0.159783784901071,0.129189377977633,0.144434596907653,0.143316577232503,0.139575115271658,0.131273008455103,0.130581352656552,0.135342180442645,0.119502752418913,0.152713763842957,0.117236758824824,0.121555220775292,0.116430367702829,0.119332797061312,0.126158675469834,0.148564732215221,0.148182183342724,0.122269089175105,0.124095567065876,0.148710998250578,0.102372545599278,0.123544890929434,0.14920925900983,0.37428792449807,0.175554021708424,0.253161365593482,0.14455236732801,0.120428925140949,0.11653192829434,0.13968356354404,0.121883044914942,0.157461856983743,0.161825595452749,0.126429569368941,0.142970890818106,0.159386901203872,0.296996880463316,0.186708957498635,0.269395936713775,0.313135839351149,0.356810270544773,0.416238665437812,0.171723569433313,0.266408225036934,0.0864960223350598,0.091272666066864,0.112198770662319,0.101743873023994,0.173062918094966,0.192074867736454,0.132720534773953,0.158696246734058,0.332583113339512
lsa,0.163822737376318,0.133779161749565,0.255491065949905,0.230394649434015,0.223529995514254,0.282358930168176,0.293947565332909,0.243961462792796,0.290333890038978,0.534098551706909,0.431245954847757,0.162001218003555,0.290981841725969,0.323644500961107,0.260277024215172,0.258077611051931,0.335734057502274,NA,0.314235562204019,0.135798742091456,0.479100937433141,0.183521131446739,0.135224564199159,0.166311413939663,0.127800955890089,0.136275073349006,0.142324120753309,0.134914281248165,0.15163758558689,0.124777822565218,0.123875041255637,0.128513158856345,0.123057978314665,0.145893343273662,0.127868931017177,0.129123681276427,0.120143461704261,0.134979689727182,0.119202728868918,0.14795144963893,0.123294061291756,0.138038281045678,0.141533718065965,0.118927910808743,0.127520955555536,0.155321002055701,0.121235622742893,0.134467408255537,0.149505050469681,0.312361403747526,0.2643064610973,0.494936229472233,0.130693196561057,0.135756163627462,0.131240808939823,0.139057337818631,0.129058683344576,0.154572318647614,0.141368528759878,0.111360628163425,0.137013230471133,0.139820584783087,0.304317716764044,0.260530936078616,0.292856853656344,0.611122322216106,0.417562267422096,0.392255012487941,0.363588523473091,0.34506835432385,0.0899526791420445,0.0856702256169654,0.116135240088246,0.108172358264946,0.145800892300248,0.141900980541775,0.243713256344401,0.138959730669267,0.268816524017264
luz,0.2138689303449,0.20560633048702,0.334665488170232,0.264075712909177,0.269859066117192,0.418210669291707,0.271886850926404,0.226193231251795,0.342993403984405,0.319121057622238,0.249590487205605,0.178223527763375,0.220822762930073,0.309573593514398,0.17761422741146,0.188739983023688,0.394737589488518,0.314235562204019,NA,0.169441085826466,0.311258025068592,0.149019772445713,0.120038093625167,0.149152893679348,0.165608490858709,0.176596422496297,0.177826866527716,0.173272171942299,0.1928182459147,0.182850503102612,0.191057519028217,0.160430998499524,0.169749559689824,0.172618885587198,0.167579123536774,0.180198816665682,0.167803580437092,0.159803437002024,0.159560815526088,0.162718003938322,0.1651441973063,0.185509198314845,0.177940105209056,0.162472928220163,0.172860337227624,0.193195123351582,0.163104577402092,0.15359416225818,0.183999601700257,0.372459171939671,0.286884248586975,0.274334682133298,0.18078405624925,0.182278044440706,0.190175924807135,0.182660930953513,0.168494463953949,0.227653091404896,0.214349101263825,0.187379972525616,0.198176916585214,0.205809952040111,0.322792233204762,0.189593858661175,0.260910577923863,0.339300858630361,0.321638098266242,0.397560767384326,0.261499857206964,0.269531058821716,0.112265436609337,0.118337231994779,0.13589491076955,0.125866324468402,0.2365936107312,0.202344057449608,0.177735175691797,0.171288201460674,0.265106854213128
mnj,0.0916883202276122,0.0494461627876428,0.114132786655396,0.117538668106309,0.109966738223414,0.160270829498971,0.152330619145991,0.148143542017409,0.17971499050101,0.122139834896219,0.171016139956167,0.0625568299572427,0.130277955404227,0.175016274239533,0.187242807860954,0.106994106074112,0.128299101354199,0.135798742091456,0.169441085826466,NA,0.141122863049483,0.192586708906817,0.0868058593304309,0.0867820606118923,0.188802642187025,0.156581435132866,0.172699107183351,0.154628508132046,0.162897366785474,0.160783795066777,0.157334458404479,0.14875558130929,0.164483174004563,0.222499932473941,0.175201570973276,0.160452762241789,0.174442149249297,0.21448248849571,0.188073550172844,0.19777340280798,0.154263504825627,0.161195713872849,0.157827783635915,0.163097119237094,0.177023089972207,0.167742567662404,0.195361804227582,0.179761967094571,0.159311873353052,0.163542626202149,0.18026188011983,0.141602202974412,0.189189518563655,0.239943198903634,0.225989518318069,0.227488863624841,0.231311271199336,0.249496091478306,0.221607806384891,0.208671120550106,0.225250450438187,0.216699069266672,0.0829698479541423,0.206690993555962,0.0999455041706626,0.189939469505207,0.1270893879917,0.19072840065052,0.265601814474213,0.107661183353758,0.192876253489868,0.220734802305781,0.206893752125313,0.217800640008869,0.197998948982777,0.155541629693774,0.185805395863632,0.47786292222564,0.150123812389256
ntz,0.156297987060988,0.144845187489779,0.249438738247096,0.259649831900583,0.21979071258975,0.278000240098124,0.261115009068012,0.218375849054669,0.357559037008734,0.514809545178604,0.384431259929372,0.174490286854185,0.270471456912039,0.449497385011837,0.224704621855663,0.212051396532562,0.344842687125158,0.479100937433141,0.311258025068592,0.141122863049483,NA,0.124521940237021,0.152099265780899,0.154993526895218,0.099943160964769,0.12644943631041,0.120849974680929,0.122687044679926,0.145837215739759,0.114637632779089,0.116635605815599,0.115065279746813,0.105331116754017,0.118804114406276,0.115127697729651,0.116976917550326,0.110898433188334,0.106027350000058,0.0911473533753382,0.105177574097398,0.104968768051643,0.130232705750742,0.124662212473581,0.102091875188229,0.116622446276241,0.128002078277842,0.104318892270651,0.102136141434124,0.131148815916765,0.375628055978514,0.311652577274857,0.42649974934835,0.0940327370205517,0.10486008105554,0.100445732508603,0.0942870122665979,0.0788889202951284,0.123473044358096,0.121293240819229,0.0893402504817248,0.116844067067938,0.115114181840119,0.261372875308728,0.249860044211431,0.235094000189092,0.474202496620785,0.460589428695164,0.447816445610544,0.249226849998766,0.355106376975423,0.118656916244788,0.121714469997873,0.134694010298975,0.133042058879236,0.124975826089417,0.1815420603997,0.311485875357865,0.121465815981343,0.27788766103352
oru,0.130600404328342,0.0938690095078055,0.15475136305944,0.145872632432082,0.111362865917098,0.10649846565359,0.125404759830615,0.13101483735673,0.12875428667164,0.170232668629237,0.155332840743554,0.0863616355261665,0.123994277834604,0.158635869920813,0.216093171564749,0.122054510392648,0.123004997010546,0.183521131446739,0.149019772445713,0.192586708906817,0.124521940237021,NA,0.090727131018468,0.0988550395553758,0.250415741862986,0.21965872686499,0.247346672530269,0.221723072415696,0.230032002123586,0.214983042035727,0.242132409798551,0.206273827183254,0.236440061861214,0.235898883556526,0.21923880268598,0.247211190884791,0.235008384603563,0.261219682190243,0.214725009759051,0.269480266660621,0.22351653896131,0.216874760517718,0.237904155143501,0.229193943487632,0.215016147447792,0.242119969734585,0.241138457616383,0.232026066739455,0.226533688899921,0.165373418231477,0.173305254590839,0.13099631062213,0.247075114012468,0.280167919208852,0.282204451818656,0.264980525229505,0.284242666108059,0.250620382292409,0.247913470006535,0.240433409066244,0.245889030284008,0.254929465394999,0.127995474313726,0.119834476039588,0.132272530316382,0.193930833753901,0.152128714373024,0.149105290495101,0.220795074559565,0.149648502651961,0.0964311998136085,0.0972339158618399,0.11977673587058,0.122677254892742,0.249517217247298,0.144677145641248,0.0924379950862282,0.211711565571932,0.17968151348894
os1,0.0607508293530791,0.0970814893620062,0.135730961916052,0.128067071095475,0.116523056257352,0.0784708428774176,0.122474898505962,0.0762002347255354,0.134230616547833,0.154778426173231,0.161036021224609,0.0752604470856036,0.103557030064895,0.14340869868895,0.160396121319362,0.123605085342992,0.131971571313906,0.135224564199159,0.120038093625167,0.0868058593304309,0.152099265780899,0.090727131018468,NA,0.496507541662968,0.115267020298906,0.118186392882542,0.105867100281805,0.111836797497115,0.12008689441152,0.105912085581307,0.100901007857012,0.0986885063216623,0.110792494199911,0.099834323270394,0.107104381018149,0.0888351827003859,0.0999207784679208,0.10100847115264,0.0993992962154768,0.0909688527371841,0.110793899537002,0.119992292145757,0.108679134733297,0.107691881847814,0.110831894377594,0.119231998986957,0.0931453076039549,0.075483146460814,0.120118760601687,0.105525193435276,0.113028659026375,0.160215421736475,0.132235448950327,0.101922380157533,0.090660411153657,0.109894160828913,0.111033726276574,0.102246851420282,0.100199662638064,0.102790234686643,0.0958318433632485,0.0977513174370104,0.132868551406613,0.182370727468552,0.120890006321993,0.115365871624562,0.113900661419953,0.116221381558406,0.0939946924067221,0.208027124423754,0.103460604891229,0.100485412232522,0.107899384145582,0.10433149883514,0.147312710892141,0.127867500658687,0.175113357265998,0.0948565316120008,0.0980487584302698
os2,0.0583053671077856,0.0906155179572551,0.138128670487159,0.12960546255635,0.117158165948085,0.0959558747176774,0.0909336098960565,0.0980707113714749,0.133218133310664,0.183722859408035,0.170577594737121,0.0779840629631281,0.105393047482462,0.120727951773459,0.175343209594855,0.0814735730572488,0.142443377267487,0.166311413939663,0.149152893679348,0.0867820606118923,0.154993526895218,0.0988550395553758,0.496507541662968,NA,0.140772716257315,0.133649055005912,0.11944846722506,0.133035088973479,0.130477657491808,0.127449967308435,0.124823288843326,0.133502040914895,0.132598194377835,0.130169638012407,0.134448042151456,0.116865912935217,0.123037556087348,0.138815934852055,0.119916429890173,0.119272938608928,0.130827409955062,0.131142372439724,0.125430891061961,0.125947380602152,0.135715270128092,0.13517330078167,0.123055278013386,0.110546926003561,0.140065196085673,0.140312813181562,0.142980570465379,0.140052808107689,0.161593720362487,0.159364231726262,0.148351045864052,0.160037642541495,0.151302364144647,0.153600670941539,0.153934917460067,0.138500806114855,0.139316441180025,0.132928980303706,0.108727216188133,0.173192701907722,0.0911578299904918,0.139046328415431,0.124341220259814,0.149523847154185,0.139115470171675,0.186188043482619,0.107452682702661,0.105254154290771,0.110234198702626,0.10339287291581,0.173574276930979,0.146542347419289,0.178300471295851,0.106479821539931,0.0873539588600871
p10,0.0941904608659667,0.118466008025538,0.124102125587984,0.123210178104456,0.136969562481193,0.110370809862181,0.108470161251778,0.0753994837489944,0.135355531600118,0.117204494630207,0.137945848110294,0.0831240262152826,0.106243107471705,0.133673993692831,0.172592995935652,0.116064007663841,0.115082470511303,0.127800955890089,0.165608490858709,0.188802642187025,0.099943160964769,0.250415741862986,0.115267020298906,0.140772716257315,NA,0.562361214104215,0.602760221546905,0.550934420278688,0.537641148958899,0.559905920855606,0.629526695712084,0.548657669562936,0.597764341999794,0.540270338894406,0.592526579409269,0.664169483549239,0.623747480981311,0.604343233123731,0.651607077416774,0.623116134326228,0.568537993711392,0.571402249358962,0.595233149457013,0.586777836346049,0.604889721761389,0.580477138966254,0.638054861629881,0.551600005128715,0.557377727847642,0.151528186325017,0.133790381512017,0.0868590294719361,0.567318307525033,0.682596649013759,0.698173103498584,0.588404671425196,0.5877959895585,0.589521747545631,0.60611632759205,0.535005215530319,0.561375733833527,0.550301830948774,0.145542873788816,0.10486333980818,0.151405525175055,0.136506940865619,0.129196473665618,0.136745819189994,0.184384768633745,0.149305678236572,0.0618449917388632,0.0604085480583995,0.0652738670004324,0.0635217913748999,0.569792785028358,0.113920262043174,0.0896035113520227,0.186074329364828,0.089147410996593
p11,0.123254067946356,0.170296809569058,0.1700247188741,0.138049252497945,0.159054245920918,0.120558782522528,0.125438636042407,0.102432340415756,0.15299853631633,0.147527640320886,0.141924915132185,0.0955653221610858,0.0970502826447747,0.174286728784387,0.17772618415251,0.126060042247227,0.136321799386277,0.136275073349006,0.176596422496297,0.156581435132866,0.12644943631041,0.21965872686499,0.118186392882542,0.133649055005912,0.562361214104215,NA,0.543342758048944,0.696370555666142,0.676973467408341,0.655320588886324,0.614020407237904,0.674444004670378,0.704795212418444,0.505873164483178,0.703073783944178,0.578278008489677,0.729587964861723,0.560637016881552,0.477567222561237,0.484269515545345,0.703806309247564,0.705962699565537,0.620149105821397,0.716344141265519,0.69148015864254,0.662697042780398,0.72656045728588,0.527466760488641,0.636388243362978,0.183460058325937,0.139487074840937,0.118368791842404,0.512301423823734,0.609546170429622,0.635690462313753,0.492028834452705,0.481747125050931,0.57337702799924,0.606751207428687,0.527075270420701,0.593186641988881,0.577951314480974,0.131352473898171,0.0837801388221378,0.177905341838539,0.136605706064896,0.148899546116739,0.15650032728612,0.155680681812481,0.163171512504736,0.050072495116565,0.0486897832298765,0.054548078538958,0.0587534600947146,0.532402871633382,0.135701216044246,0.103276126027587,0.153958532738423,0.102358319009918
p12,0.134389674708073,0.162362398572724,0.191701574193851,0.166991566231483,0.182202087296992,0.128419238045831,0.112807643919861,0.0773042447065782,0.156764689504349,0.125330126447417,0.148445042282327,0.128974793021554,0.0789710475511118,0.164499371135402,0.152372505939438,0.105357422727023,0.159783784901071,0.142324120753309,0.177826866527716,0.172699107183351,0.120849974680929,0.247346672530269,0.105867100281805,0.11944846722506,0.602760221546905,0.543342758048944,NA,0.523972602631237,0.526165654601639,0.581285643508728,0.60871464798876,0.551506349071523,0.561125419939739,0.515062367683162,0.563015496395076,0.660598226101544,0.554186076573922,0.520007407355764,0.52717498193681,0.594464841352582,0.528635560567553,0.571005777502178,0.668022728839417,0.544638186878014,0.578458676957031,0.561295240065891,0.554723029793992,0.495905125445284,0.581414958858865,0.17050590500173,0.125512682435036,0.0845747074274871,0.545519296118465,0.57996784225758,0.636043381866526,0.563950952282989,0.550877895804639,0.55700431369416,0.573221723976117,0.484790265002065,0.532134849978933,0.554565135301658,0.141510646487605,0.0780795280291033,0.15778433627129,0.149904231452944,0.147775575964953,0.162608716772707,0.173731594459924,0.152148020187641,0.0455314231681483,0.0451508699149953,0.0472721494921691,0.051597638459559,0.494230928514855,0.129449785312226,0.0758194738630282,0.195599090630499,0.12000241039427
