,ast,ca1,ca2,ca3,ca4,ca5,ca6,dlm,eg1,eg2,eg3,eg4,fra,fro,fur,glg,ita,itf,itg,ito,lat,li1,li2,li3,ll1,ll2,lm1,lm2,nea,pcd,pm1,pm2,pm3,pm4,pm5,por,pr1,pr2,qbb,ro1,ro2,ro3,ro4,ron,ruo,rup,ruq,sc1,sc2,sc3,sc4,spa,src,sro,ve1,ve2,ve3,win
lat,22.2833787151565,22.6239697547798,22.4202657751915,23.1380546441394,22.5461136036045,22.6495148400855,22.6396587890515,22.2928334777225,22.6861233090149,22.6405552683769,22.5290150765083,22.7641880868261,23.817037453412,22.8942351651013,22.9493391449492,21.7364144519715,20.3405869952338,22.0171937573938,21.4585309596722,20.6386064884615,0,22.7265081115357,22.715026834775,23.3340649669567,23.2820881567626,22.3964980951177,23.8452117799878,23.5271735705495,20.3569152017771,24.2735622820006,23.3612344167852,23.1120287917128,23.1639344974895,22.9703565784264,23.2132803542948,20.9625240965476,22.8805766459446,23.9235038296496,18.6697786670397,22.612996896948,22.7692289312418,22.9983797245315,22.6158353876317,22.4471637218377,23.8028067594267,23.0208485949978,21.8462094746298,21.7934565545055,21.7218115321995,21.5498807468015,21.9619026750952,22.2894307616341,21.7039583459585,22.0286414052546,21.9840461857162,22.2799008291073,21.9890774800569,24.4545351782807
li1,21.809899832668,21.5613328891128,21.8614360466657,22.151159871271,22.006425844773,21.8004001073265,21.904241226211,21.9033208012309,20.8652579992401,20.7752742154051,20.5276141614295,20.6091387197751,22.8260759487586,22.2450776193154,21.8780549455333,21.5469015308851,19.7114485527786,21.3148282348427,20.034711159473,20.3220585908028,22.7265081115357,0,19.9495352620419,20.5424890489578,21.5972560510321,21.6015689875468,21.34216425898,21.2867212109124,18.829338884641,23.4234421059264,21.3809980271672,20.7774699703668,20.7775352320682,20.7773168665912,20.4988700402331,21.4228766026239,22.030211024038,23.1400463477559,22.8400146467256,21.4347309563049,22.0441414218825,22.1998700483749,21.5988714728448,22.5488214058066,23.2949451589913,23.1068356365391,23.0020419582041,21.4864788836626,21.2482426243779,21.201591889066,21.5393154632759,21.9217472440391,22.0895085605374,22.7894130878413,20.1214302154656,20.5140706936787,20.4603270518853,23.5436340869474
li2,22.0810576986693,21.5625493744612,22.1142070224537,22.2784092032217,22.1633843223569,22.0724222782294,22.0950657652656,22.2265304063675,20.777444443662,21.3417102073187,20.9704589201683,21.0742176125488,23.2593569716134,22.5993931248872,22.0197830367363,21.8071248883795,20.4070724640939,21.5747899669273,20.3476529518614,20.4720813446462,22.715026834775,19.9495352620419,0,20.1625911543212,21.675095941388,21.4833109590962,21.7419369738096,21.7348929714963,18.6892770903364,23.7498599055525,21.6406738018541,20.900521380371,21.0775286958008,21.0912614948441,20.7969701878729,21.6143395518888,22.4639817926457,23.3764564357997,22.8117724634358,21.9823859728356,22.3158853518553,22.5636137839045,21.9454493436957,22.8764655629509,23.5718804662265,23.3751815222413,23.3767392284818,21.5536566067844,21.2771575524921,21.1853142165354,21.4706674741815,22.0627430077302,22.1919189749859,22.4658620738197,19.7217945151268,20.7339292106038,20.7013786717047,23.7577738605921
li3,22.4357467142298,21.7906780866304,22.4148489125423,22.6314275786382,22.6419332861615,22.4810074126037,22.5502035398746,22.7055938759714,21.3185071113876,21.3533648114752,21.2709850970438,21.4124316850768,22.7908645753621,22.4665806958949,22.1960657556028,21.9383301591136,20.9386188143002,21.9504142718784,21.0360225205493,21.3100657124025,23.3340649669567,20.5424890489577,20.1625911543212,0,21.7780248529102,21.9677734153695,21.8037796441668,21.6625343188791,19.483153674785,23.5835034893246,21.7342683244303,21.1098687506287,21.2157864962003,21.3569424144845,21.0121342896184,22.2634222105649,22.4961899730146,23.3246644823436,23.4725929331355,21.6235868537523,22.3337629592715,22.358811042384,22.1448734394756,23.3797049648519,24.0068533219794,23.7720260346639,23.8657465624791,21.6026514954736,21.3208385971999,21.2850530788041,21.5654040708881,22.617693406826,22.4797216961235,22.9335762673923,20.4035608573348,20.9751069796927,21.1446793768934,23.5488209821394
ll1,21.9868942671447,22.3771312502081,22.3472719361145,22.9039412970587,22.5649149533405,22.3591571709577,22.2785133863081,22.0393846179126,21.9568255196907,21.709147495734,21.7610423248376,21.7104355040151,23.1231671907544,22.0357524330676,20.8912161554699,22.3191773069361,21.0736562269181,21.8385727610303,21.5689889294641,21.2481825583988,23.2820881567625,21.5972560510321,21.675095941388,21.7780248529102,0,19.4993547804369,22.0860071953539,21.4941383842183,21.7443453731871,23.8988008828645,22.1665108365929,21.6232858960858,21.6941758695943,21.5565406268207,21.6817811705335,22.189686680397,22.1390982852518,23.050737864749,23.3806908451593,21.4604710168744,21.9229872335422,22.0561170341016,21.9830165390962,23.0750980168968,23.9033474033805,23.8321474533775,23.8441739948785,21.4272541692271,21.6551923306215,21.47556437257,21.3007364705905,22.2012906962626,22.1903980598902,23.105851239098,21.5190919387974,21.2805829909534,21.4547448184254,23.7688685385886
ll2,22.0380481309511,21.8730947373381,22.2487185501366,22.1890605307421,22.1004675171816,22.1116869855185,22.0060244176499,21.7371072783575,21.6549169393694,21.3712941159576,21.4025911846258,21.5510173723498,22.8998675595928,22.1922232562655,21.3102018640878,22.2356491120496,20.8824449260554,21.5361402720922,21.1339695874399,21.1035610138939,22.3964980951177,21.6015689875468,21.4833109590962,21.9677734153695,19.499354780437,0,22.2940243715572,21.5164029003661,19.1905663632663,23.7599835110198,22.0293709125682,21.6516422084961,21.7514531689347,21.7117191408945,21.7860875604961,20.7312914850838,22.1464699712523,23.4060557151055,22.5592020666397,20.9797379499037,21.6461837762799,21.7975827010914,21.4398403391016,23.0526687826498,23.8944789778269,23.9444199885409,23.6239948791166,20.7480806765718,21.1172584845088,20.7084747892704,21.062217458337,22.2268959094907,22.2328559820265,22.4703011566767,21.4166395158025,20.7841800843576,21.0716338089501,23.6520288762455
lm1,22.9437957002843,22.2106824873636,22.5466215349442,22.5483840413896,22.6110708714523,22.4926383866093,22.5319840946456,22.8933033186343,21.7060698030644,21.4751037104955,21.3637385682286,21.3515224976803,23.5780645661704,23.0785677651225,22.3666591321889,22.8533411361433,21.8684036152261,21.9582403822245,21.6170460313859,22.0993303862556,23.8452117799878,21.3421642589799,21.7419369738096,21.8037796441667,22.0860071953539,22.2940243715572,0,21.1162777426696,20.9418898519041,23.9690058660088,22.1640346320315,21.7747644508534,21.6883014927505,21.8103349797094,21.0281893774185,22.3434413423776,22.8425663628043,23.5925157694166,23.9129725915478,22.1494780670493,22.7847645066777,22.9054984995559,22.7401655724813,23.7461528598851,24.1716033991865,24.2331806707801,23.8169236847657,22.2917125642313,22.0546638960953,21.9871795903561,21.8604323626585,22.8967262207756,22.7174094467461,23.025329652835,21.5408484050846,21.4471336609019,21.596372845809,23.9915331878582
lm2,22.5259728761803,21.9335065260495,22.4512516364234,22.6717243779928,22.4664488015678,22.4326490503192,22.5292260214383,22.1720863219589,21.5607711605859,21.3172189839579,21.3003513340548,21.1153402624452,23.0242835606148,22.6016898906218,22.0617361497085,22.3793477334946,20.9577256929999,21.4798340579407,21.1504726875767,21.4535675466478,23.5271735705494,21.2867212109124,21.7348929714963,21.6625343188791,21.4941383842182,21.5164029003661,21.1162777426696,0,20.1280597960003,23.68810155392,21.5367593554622,21.5538979402227,21.3330844302882,21.4927072228455,20.741948313884,21.5944574404166,22.2443990516817,23.3894855972732,23.644655374741,21.5617731446843,21.7541235397821,21.9547914357941,21.7184657908239,23.1649934675885,23.6864296278122,23.593580872305,23.551477946201,21.9688408370208,22.0920313984559,21.8448790209286,21.8079455632055,22.7398132767205,22.8162341784434,23.0348231519538,21.4858649970446,21.0348797039825,21.0732130974454,23.4546647532372
nea,19.1555137486199,20.9357216693831,18.361671017027,21.9556259610009,19.3890464041244,19.4350977486709,18.7652943304946,19.0129090576606,18.018773601057,18.2817686675557,18.3000718422045,18.8139027422318,22.6207254848297,22.6019036250506,19.4374803494779,19.0607910055596,16.1831370190784,17.2842593591164,16.5957545618685,16.3602898175077,20.3569152017773,18.829338884641,18.6892770903367,19.4831536747853,21.744345373187,19.1905663632663,20.9418898519041,20.1280597960002,0,23.0575118987981,20.1514644792482,19.5280936900925,19.2443142564887,19.2478986008987,18.8299178681958,20.3905680419716,19.5295423420256,22.9561408065602,20.7815145483103,21.6509037376386,21.8785264098983,22.2332757999827,21.8319791134086,20.9713617471014,22.9922255525985,22.7807834870239,22.0099837339272,13.7437605139616,14.6127334604846,14.6451320086998,15.2311545567389,19.2015283863025,18.1399919434203,19.0219043591723,17.937843608523,17.584786601523,17.4230377572909,22.5411982841267
pcd,23.6794463256882,23.6325654646024,23.6089932777014,23.6899625830076,23.5211216231744,23.487623170696,23.4945542574259,23.672551599617,23.6459670651,23.550060471213,23.4450804902417,23.4700705603835,21.6802436045142,22.8756977116527,23.6764267921103,23.5995915397584,22.9712243572727,23.6424246081632,23.4781412375284,23.4212303170507,24.2735622820006,23.4234421059264,23.7498599055526,23.5835034893246,23.8988008828645,23.7599835110198,23.9690058660088,23.68810155392,23.057511898798,0,23.0594351756219,22.9628912592798,23.0302316493626,23.0554590568666,23.1235007591417,23.720680540256,22.7780293821847,23.0100208796185,24.3632285730785,23.5967167832255,23.3821877033213,23.5129140976167,23.5418552719303,24.2095353495223,24.8565500897236,24.8788593265975,24.5742819883095,23.4289537756541,23.4648564000716,23.3238334233936,23.6533983318316,23.8821120970218,23.826489048799,23.9268993445981,23.3650562088851,23.2739840350833,23.0930840489187,22.3270022847437
pm1,22.5024830107614,22.208941688957,22.4134705726461,22.5018708395364,22.4153797858209,22.4959144446415,22.4122302840539,22.1362973668045,21.7155521361981,21.7756971286573,21.298934252746,21.3774557482893,22.8586009839637,22.597679792589,22.4194518921911,22.4297941363385,20.6442522274975,21.705149316327,20.9922846152784,21.2933014015739,23.3612344167852,21.3809980271672,21.6406738018541,21.7342683244303,22.1665108365929,22.0293709125682,22.1640346320315,21.5367593554622,20.1514644792481,23.0594351756219,0,20.1621830110302,20.097204385813,20.3906530957695,21.1787998499153,22.329377681076,22.2167363739955,23.1771527727205,23.4939318670129,22.0304582709635,22.058619572234,21.7392729542358,21.9611313675649,23.2352855984011,23.9074018496661,23.5063629991517,23.4213765219653,21.6334640359722,21.7901680536849,21.5167182902002,21.9518875414722,22.863065470441,22.3274285834793,23.0212079339667,21.2736330747518,21.4109197697117,21.2589475694851,23.1826213390762
pm2,22.3209996510869,21.9664058922829,22.3653211880555,22.2882295026416,22.4122735448358,22.3077351185051,22.3416942702126,21.7916684123251,21.1899206063336,21.487146549455,21.1355765122794,21.199076479113,22.4012176033148,22.1877056486661,22.0901785903698,22.3741974054725,20.1689165371284,21.8199593495886,20.8472847837704,20.8620652816249,23.1120287917128,20.7774699703667,20.9005213803709,21.1098687506287,21.6232858960858,21.6516422084961,21.7747644508534,21.5538979402227,19.5280936900926,22.9628912592798,20.1621830110302,0,19.4353029566049,19.5891190388907,20.4837481119103,22.0095709905161,22.1489923659336,22.9355156480695,23.3740083702717,21.713648936421,22.0815472810124,21.9811010735068,21.8958468873582,22.9427220828251,23.7127282068335,23.5207294597363,23.1673961445923,21.3280376944642,21.3169788705418,21.2131422717942,21.8327628193976,22.6207470456502,22.0339250607392,22.7714922431165,20.798947948003,21.2527293730594,20.8312065486746,23.0619863025976
pm3,22.2484400408926,21.6848436279096,22.2428475001014,22.2199570456974,22.405725011134,22.2600873176428,22.2233843947582,21.90067976883,21.1153891703317,21.4189356507003,21.0953534507101,20.9304258545506,22.4491782849682,22.1850876465764,22.1035757389164,22.3007196728961,20.2059149856192,21.7239708141548,20.8709830324999,20.7785234117535,23.1639344974895,20.7775352320681,21.0775286958008,21.2157864962003,21.6941758695944,21.7514531689347,21.6883014927506,21.3330844302882,19.2443142564885,23.0302316493626,20.097204385813,19.4353029566049,0,19.5826487242066,20.4525622851191,22.1614354858279,22.0582741614918,22.9478627851621,23.4550772837646,21.6956857385321,22.1527051093174,22.0406958701139,21.962833283007,22.9894920231755,23.7909177174917,23.3361088515159,23.0885550615149,21.2973629031591,21.4044163506733,21.2392974909974,21.7048287118913,22.6717556198628,22.0968294857968,22.7846753343039,20.6665838560626,20.946689618198,20.7426635850417,23.0846576491377
pm4,21.9636602287997,22.5922469187119,22.7464731770538,23.1196272885214,22.6426161457742,22.4962558682815,21.9696476933591,22.707592530751,20.8102350323864,21.0810202110317,21.4155737298928,21.2223551557921,23.3517510248172,23.094743572571,22.4301981609245,22.8986281345216,20.4196397057453,21.4226145630128,20.7307772640037,21.0213610781621,22.8328467878833,19.2907082338391,19.6308164897384,18.7538412338236,20.4822698323849,20.7718737412284,18.721119336987,19.8953164399006,20.8741252144273,22.7121994226333,18.0752363077747,16.8796015023443,16.4257979818835,0,19.1360715343305,23.4643267347028,22.149124331058,22.8454665331605,22.8616262459627,21.5109174482559,22.6517485836965,22.040278459488,21.5390691434071,22.8741607187091,23.8163578193924,23.5402974261772,23.5590368346161,22.2287789478731,21.7602860983158,21.8455756928907,21.3228026184892,22.8068544564264,22.9751979799827,23.3682207120923,14.8134921046728,20.2339962695799,21.2008610365808,23.4402717980732
pm5,23.1159258563981,23.0936060447459,21.8429901344422,22.0537635519177,22.0065242551142,21.965764218713,22.0418989375184,22.3498270333689,20.8888303631284,21.2024431003631,20.9395903001966,20.9379570920712,22.4701581543865,22.4062392160031,21.9953134772986,22.2127070136158,20.2873918263454,21.2886683389057,20.5318534086033,21.0564709721909,23.2132803542947,20.498870040233,20.7969701878728,21.0121342896183,21.6817811705335,21.786087560496,21.0281893774185,20.741948313884,18.8299178681952,23.1235007591416,21.1787998499153,20.4837481119102,20.4525622851191,20.6193430549149,0,21.3044881525838,22.0932351794711,22.87703642077,23.4652669535573,21.4741894238509,21.8399881730574,21.9078030079714,21.7033747679119,23.1630282957596,23.9592826941935,23.871306813815,23.4834224191969,21.3876027004892,21.2091870687785,21.1701705031503,21.3972221995158,22.2628351723765,22.2411165707052,22.5635040110101,20.521105054715,20.7091315136161,20.6851528551435,23.1547591037477
por,18.4091502913415,20.9821821959558,20.065066366629,21.8004967240154,20.1310993219968,20.1176277584792,19.8244842788864,21.9417782140782,21.0538464371356,20.8722199161125,20.6497692425254,20.767982365897,23.266410917104,21.9219302980148,21.8177776507644,17.6732038133663,19.2792630114562,21.576042067022,20.1845024290962,19.9699731686923,20.9625240965476,21.4228766026239,21.6143395518888,22.263422210565,22.189686680397,20.7312914850837,22.3434413423776,21.5944574404166,20.3905680419715,23.7206805402559,22.329377681076,22.0095709905161,22.161435485828,21.8156481801876,21.304488152584,0,20.9313796632964,23.4934773932334,21.3244280236675,22.1726186038404,22.3734546833591,22.4854821017816,21.9246210700423,22.3960175512655,23.961746268582,23.2285915885625,23.1118511747712,20.9426423951109,20.9422749184703,20.8039653302041,20.8773222534221,19.3156695621987,21.1372850124673,21.6885294761343,19.9836498335528,20.1540095719849,19.9816212632688,24.4274976994419
pr1,21.777874196348,20.7781215246375,21.3604386988954,21.3112273735881,21.5571613417692,21.5383102981605,21.3205829748765,22.5761318239318,22.6528754338084,22.2610001247934,22.2317303317368,22.2781379647024,21.6506177212863,21.6696497717861,21.9885695018482,21.9430134478814,21.7897097077976,22.4838594064799,22.2186570414059,22.0661067582271,22.8805766459446,22.030211024038,22.4639817926457,22.4961899730145,22.1390982852518,22.1464699712523,22.8425663628044,22.2443990516817,19.5295423420252,22.7780293821846,22.2167363739955,22.1489923659336,22.0582741614918,22.0487075234051,22.0932351794711,20.9313796632963,0,22.6088198906377,23.1951905430352,21.4752373218775,21.7425223241372,21.9509738321932,21.7059114239905,22.9873310949521,24.1573701004338,24.0480366119672,23.4309260210474,22.3519240946121,21.9825305310386,21.9586595720121,22.1470587423417,22.5993011879708,22.2996028276907,22.7526226787166,22.4188289579039,21.8191749906517,21.9586180875903,22.5654610528134
pr2,23.3784042776941,23.1254676620456,23.3098767405709,23.535653320927,23.3255757018388,23.3082223450429,23.2844099603258,23.3848323613876,23.4784634545514,23.3371603139329,23.1741159941833,23.1151394049534,22.1972744688775,22.6993189692636,23.0952655167462,23.2663047367328,22.6718255380195,23.4962081087361,23.3260321870515,23.0977983589006,23.9235038296495,23.1400463477559,23.3764564357997,23.3246644823435,23.050737864749,23.4060557151055,23.5925157694166,23.3894855972732,22.9561408065601,23.0100208796185,23.1771527727204,22.9355156480695,22.9478627851621,23.0590320577502,22.87703642077,23.4934773932334,22.6088198906377,0,24.1394438739973,23.2003613271147,23.4300786904952,23.4923959036999,23.061256934071,24.0747507034299,24.4381188220471,24.484284034821,24.5630427251382,23.3254376748624,23.0018993533506,22.8520608741362,23.3234537601024,23.5036927257366,23.4692567146085,23.8709372231948,23.2980186815304,23.07228292232,22.960712741951,22.9138947095369
qbb,22.561678686497,22.9680903027817,22.4527588477793,23.2678877840868,22.5871966971185,22.6979868835519,22.6776522083977,22.5712268697683,22.7684108006807,22.7086914902399,22.5613316364977,22.8799296025962,24.2042973369337,23.0610367501794,23.1452706319734,22.1126562439184,20.7573439712584,22.0457558478455,21.5862015232811,20.7567694429457,18.6697786670397,22.8400146467257,22.8117724634359,23.4725929331355,23.3806908451593,22.5592020666397,23.9129725915479,23.644655374741,20.7815145483102,24.3632285730785,23.4939318670129,23.3740083702717,23.4550772837646,23.1793492153661,23.4652669535574,21.3244280236677,23.1951905430352,24.1394438739973,0,22.8497451468732,23.0073523205778,23.1636571802793,22.8317606447977,22.7308172422402,24.2202859819477,23.118289115235,23.4344472036356,22.2288703170529,21.9331913714,21.7749551074442,22.3296326321933,22.4770711278115,21.4752634421086,22.0410872186919,22.1497970914731,22.2919519421862,22.2291328297244,24.6951955026783
ro1,22.1222890230495,21.630962481096,21.9997756945431,22.2344255399727,22.1153924791022,22.0604739679842,22.0638222395397,21.891206093087,22.1593107336604,21.5864519051055,21.6271522922755,21.6693051741648,22.5473456670279,21.1894805748472,21.9095290056712,21.9327547350794,20.3653961171595,22.218083197071,20.8360516007409,20.714363604981,22.6129968969479,21.4347309563048,21.9823859728356,21.6235868537523,21.4604710168743,20.9797379499036,22.1494780670492,21.5617731446842,21.6509037376385,23.5967167832255,22.0304582709635,21.713648936421,21.6956857385321,21.8403617475184,21.4741894238509,22.1726186038403,21.4752373218775,23.2003613271147,22.8497451468731,0,18.6552552002684,19.1940435577388,19.0308106632194,22.7848590477868,23.7366310979189,23.4861548894591,23.0753046536567,21.5860629060191,21.6067517469063,21.3822375650507,21.5391672742689,22.4516674578837,22.0462996178425,22.7702814001286,21.6350257609246,21.4796254061185,21.3980015202444,23.3000348444255
ro2,22.4131234078459,21.8638970336186,22.1751885535647,22.4489840389745,22.2048799009027,22.2263147351936,22.3142405811787,21.9353536529379,22.5310460080258,22.018158455705,21.8621297366442,22.0572814482639,23.0172035140469,21.8779015968367,22.1588010016165,22.1861937793129,20.8226953084835,22.492091412019,21.4583741524474,21.0939718540871,22.7692289312417,22.0441414218824,22.3158853518553,22.3337629592715,21.9229872335422,21.6461837762799,22.7847645066777,21.7541235397821,21.8785264098983,23.3821877033213,22.058619572234,22.0815472810124,22.1527051093173,22.2297321988114,21.8399881730574,22.3734546833591,21.7425223241372,23.4300786904952,23.0073523205778,18.6552552002684,0,19.1323074912361,19.2622932137586,23.2084324892704,23.7942164791214,23.7767746253004,23.2188624099458,22.068554597746,21.9911264786892,21.8955595499623,22.1606956012652,22.4971802383088,22.496071350606,23.0989555222095,21.9882999499927,21.9397477361398,21.5323850863443,23.5179207744049
ro3,22.3480296786323,22.0735988664179,22.4162856040342,22.6110585454066,22.384845673282,22.4040491864036,22.4126511576472,22.039935671679,22.7553465537829,22.239563935484,22.171476699198,22.2280322264233,22.9620130065249,22.1360211562184,22.2092096490045,22.4818133072081,21.3781971894383,22.5309848236813,21.8353289975741,21.9174578044484,22.9983797245314,22.1998700483749,22.5636137839045,22.358811042384,22.0561170341015,21.7975827010914,22.9054984995559,21.954791435794,22.2332757999827,23.5129140976166,21.7392729542358,21.9811010735067,22.0406958701139,22.2001779099518,21.9078030079715,22.4854821017816,21.9509738321931,23.4923959036999,23.1636571802792,19.1940435577387,19.1323074912361,0,19.4927835627919,23.4313723672629,24.0378323574204,23.7856588870967,23.4281587203897,21.6694364680558,21.9070473132258,21.7341820126648,21.9013722371083,22.9468523793441,22.3727287656166,23.1442556782531,22.2560653175459,22.0215968594574,21.8310447983013,23.4197663843252
ro4,22.23791140552,21.5994433742361,21.8138304710733,22.2226093890467,21.9256325726106,21.9419816283161,21.945016575199,22.0639741519016,22.2056141385311,21.9000633931282,21.6468134395404,21.8102368464671,22.8534760000523,21.3931006419487,22.063795971964,21.9586563923992,20.6864599864483,22.2163366582701,21.4037217634726,20.9449612897449,22.6158353876316,21.5988714728447,21.9454493436956,22.1448734394755,21.9830165390962,21.4398403391015,22.7401655724813,21.7184657908239,21.8319791134085,23.5418552719303,21.9611313675649,21.8958468873582,21.962833283007,22.0095166939165,21.703374767912,21.9246210700424,21.7059114239905,23.061256934071,22.8317606447976,19.0308106632194,19.2622932137586,19.4927835627918,0,22.8230984297978,23.7503021216281,23.1138751873488,22.7362414032793,21.6219811119385,21.6968966189745,21.5197583198296,21.8688647232416,22.4183941394222,21.737404840849,22.3634836589848,21.6796018010531,21.585189800644,21.3305333645258,23.3803111791244
ron,22.9950055009799,22.3939394128991,22.8469096228582,22.7383522735815,22.8213014780099,22.9749292989483,22.7972311454931,20.2948802708178,22.4319700413287,22.6509566811714,22.6533547683175,22.9148716379834,24.1566864365937,23.3359636920102,22.8478510730211,22.6953203806945,21.2032971046681,22.4326638438005,22.0008984264045,21.8417349584997,22.4471637218377,22.5488214058066,22.8764655629509,23.3797049648519,23.0750980168968,23.0526687826498,23.7461528598851,23.1649934675886,20.9713617471017,24.2095353495223,23.2352855984011,22.9427220828251,22.9894920231755,22.9118286365023,23.1630282957597,22.3960175512654,22.9873310949522,24.0747507034299,22.7308172422402,22.7848590477869,23.2084324892704,23.431372367263,22.8230984297979,0,20.2055434719374,19.1731941725193,18.9219735481671,22.333559328571,22.5135104627737,22.4667314787771,22.9929748868597,22.8390434547672,22.5670684814282,22.0240022844768,22.6069481368096,22.6151602844349,22.1929185427802,23.9341440834995
ruo,24.0766734983651,24.0463511501025,24.0224267563789,24.2667223996179,23.9235423373872,24.015598749212,23.9477670667113,21.6290266815939,23.3689632864947,23.550284990033,23.3766369505163,23.7361159344894,24.6620291245023,24.4050901809285,23.5131749822006,23.5197000443285,22.8108191490136,23.4764946133626,23.2439489763368,23.1327067917901,23.8028067594267,23.2949451589913,23.5718804662265,24.0068533219794,23.9033474033805,23.8944789778269,24.1716033991865,23.6864296278122,22.9922255525986,24.8565500897236,23.9074018496661,23.7127282068335,23.7909177174917,23.8295345987894,23.9592826941935,23.961746268582,24.1573701004338,24.4381188220471,24.2202859819477,23.7366310979189,23.7942164791214,24.0378323574204,23.7503021216281,20.2055434719375,0,21.9506132362772,21.3317529604741,23.3711363099373,23.5629694953834,23.4806635143418,23.9104841326544,23.9473515730341,23.4752365246566,23.4942134287611,23.6174458728066,23.519254656615,23.3377979745766,24.7975517452378
rup,23.6531629746823,23.6404285615235,23.145295136178,23.57568639514,23.1753471549935,23.1837097604363,23.1643709376527,20.6675612666671,22.8351867529261,23.0693303512208,23.104167974431,23.3693487320348,24.9986863271538,23.4133152075018,23.3579773597274,22.848562102081,22.000794861455,22.951008484102,22.5554455538738,22.3577364408201,23.0208485949978,23.1068356365392,23.3751815222413,23.7720260346639,23.8321474533775,23.9444199885408,24.23318067078,23.593580872305,22.780783487024,24.8788593265975,23.5063629991517,23.5207294597363,23.3361088515159,23.3941738897657,23.871306813815,23.2285915885625,24.0480366119672,24.484284034821,23.1182891152349,23.4861548894592,23.7767746253004,23.7856588870967,23.1138751873487,19.1731941725192,21.9506132362771,0,19.1500658807002,23.4194181095143,23.3332223070645,23.2996439814122,23.7100120002466,23.2461706925331,23.2426684977246,23.062977189664,23.0890369321631,22.9800605563657,22.8162135087004,24.900213449726
ruq,23.1910401419882,22.7145173955784,23.0159901196092,23.3647821388848,22.9679262554681,22.9022335972334,22.9982692611909,21.6240684930957,22.998183451372,23.1110005901353,22.7929779450069,23.1761628329404,24.0698724591678,23.2791285685633,22.7450686227226,22.6452275182131,21.4196538010797,23.063438624547,22.5163948029499,22.1536121355779,21.8462094746297,23.0020419582041,23.3767392284818,23.8657465624792,23.8441739948785,23.6239948791165,23.8169236847657,23.551477946201,22.0099837339272,24.5742819883095,23.4213765219653,23.1673961445923,23.0885550615149,23.1973663275259,23.4834224191969,23.1118511747712,23.4309260210475,24.5630427251382,23.4344472036356,23.0753046536567,23.2188624099458,23.4281587203898,22.7362414032793,18.9219735481671,21.3317529604741,19.1500658807004,0,22.8480081488912,23.1160251365481,22.9932829445762,23.2972651789728,23.4022143858449,22.8467360971578,23.0546024515912,23.1911632695904,22.7262505990469,22.7423193903228,24.5537277668226
sc1,20.3363285421457,19.6107691236985,20.4247065348545,21.9245042704298,20.5173600204926,20.3501281542578,20.2026374487633,21.3204271371151,20.0235255342862,20.2332292193781,20.3892994073625,20.1818292143682,23.8562362131921,21.8284467471961,21.8191365310398,20.2323529300551,17.9428002395679,20.7644061100389,18.665927673257,18.6373568248061,21.7934565545055,21.4864788836626,21.5536566067844,21.6026514954736,21.4272541692271,20.7480806765717,22.2917125642314,21.9688408370208,13.743760513961,23.4289537756541,21.6334640359721,21.3280376944642,21.2973629031591,21.0450965769326,21.3876027004894,20.9426423951108,22.3519240946122,23.3254376748624,22.228870317053,21.5860629060192,22.068554597746,21.6694364680558,21.6219811119385,22.333559328571,23.3711363099372,23.4194181095143,22.8480081488912,0,19.1745841438844,18.8376567274092,18.9437739204511,20.1573482102053,20.6549021252145,21.5379214295853,19.1499921396462,19.5227843513512,19.0768913851137,23.8067029460606
sc2,21.1521949533713,19.7995118142467,20.9611179788902,21.8655757211652,20.8823351265836,20.7928925603426,20.7226665376202,21.1200198469898,20.1397429871319,20.3797292802531,20.4653104507409,20.5639737590474,23.237602968821,22.1998708636993,21.8725973655526,20.5394056100911,18.4133705563346,20.6941147127154,18.5896761730454,18.5341006342901,21.7218115321994,21.2482426243779,21.2771575524921,21.3208385971999,21.6551923306215,21.1172584845088,22.0546638960953,22.0920313984559,14.6127334604846,23.4648564000715,21.7901680536849,21.3169788705418,21.4044163506733,21.1364810564827,21.2091870687785,20.9422749184703,21.9825305310386,23.0018993533506,21.9331913714,21.6067517469064,21.9911264786892,21.9070473132258,21.6968966189745,22.5135104627737,23.5629694953834,23.3332223070645,23.116025136548,19.1745841438843,0,18.9592486785817,19.5186390749842,21.0709960641446,20.5339385138669,21.8378156378921,19.4124753264582,19.7722718795132,19.5239657641984,23.8095954410812
sc3,20.8295114693432,19.6653777829485,20.8752516797287,21.9256393962895,20.7923497709068,20.6805294394947,20.6368460777457,21.113240207429,19.9315280614127,20.1158519721271,20.2821349423153,20.257956744748,23.0919068805547,21.9164020480895,21.6813010937441,20.1208029017014,18.0721833263536,20.6874808425215,18.4747002270657,18.5348551753815,21.5498807468014,21.201591889066,21.1853142165354,21.2850530788041,21.4755643725701,20.7084747892704,21.9871795903561,21.8448790209286,14.6451320087001,23.3238334233936,21.5167182902002,21.2131422717942,21.2392974909973,20.9676129363719,21.1701705031504,20.8039653302041,21.9586595720121,22.8520608741363,21.7749551074442,21.3822375650508,21.8955595499624,21.7341820126649,21.5197583198297,22.4667314787771,23.4806635143418,23.2996439814122,22.9932829445762,18.8376567274092,18.9592486785817,0,19.207882401238,20.7537213594051,20.4721832752744,21.8182073652231,18.9504206114795,19.4230619948324,19.1819750630893,23.6100543706808
