,ast,ca1,ca2,ca3,ca4,ca5,ca6,dlm,eg1,eg2,eg3,eg4,fra,fro,fur,glg,ita,itf,itg,ito,lat,li1,li2,li3,ll1,ll2,lm1,lm2,nea,pcd,pm1,pm2,pm3,pm4,pm5,por,pr1,pr2,qbb,ro1,ro2,ro3,ro4,ron,ruo,rup,ruq,sc1,sc2,sc3,sc4,spa,src,sro,ve1,ve2,ve3,win
lat,0.758744956913492,0.789006465987509,0.770907370269837,0.834682901167294,0.782088948052022,0.791276146457174,0.790400436461602,0.759585012434328,0.794528808405998,0.790480088637036,0.780569744160325,0.801464862815136,0.895010514209109,0.813019543888448,0.817915531721908,0.71014718983236,0.586127939958537,0.735094427164935,0.685457245454976,0.612606967734828,NA,0.798116997541232,0.797096886262732,0.852098415589216,0.84748027673545,0.768795612229992,0.897513802728589,0.869256112298899,0.587578700879962,0.935572738800002,0.854512420823856,0.832370504545714,0.836982325772989,0.819782930390375,0.841366704455201,0.641387042651581,0.811805984653724,0.904470050238458,0.437676643528342,0.78803152772368,0.80191274177048,0.82227278652716,0.788283727580956,0.773297252450547,0.893746117248923,0.824269145351667,0.719902476049312,0.71521537983918,0.708849720616269,0.693573672754938,0.730181815281363,0.759282681157801,0.707263465270178,0.736111550516149,0.732149265888201,0.758435946787,0.732596296319509,0.951652178085861
li1,0.716676364872356,0.69459119543802,0.721255356760266,0.746997314496297,0.734137698280219,0.715832314409545,0.725058596360043,0.724976816613528,0.632744951275598,0.624749893349086,0.602745301041133,0.609988756902039,0.806963598476277,0.755341905087406,0.722731945690615,0.693308969462726,0.530228998206491,0.672689260377625,0.558950876258813,0.584481691485772,0.798116997541232,NA,0.551382998971583,0.604066934588539,0.697782967868649,0.698166172217239,0.675118065737256,0.670191951697249,0.451853566615147,0.860039573127979,0.678568445493799,0.624944986146511,0.624950784647761,0.624931382878206,0.600191386277634,0.68228935633335,0.736251011122955,0.834859864005574,0.808202051594354,0.683342615490962,0.737488726775255,0.751325213045992,0.697926498073955,0.782329536239551,0.848622621202407,0.831909092781666,0.822598175937396,0.687940418107931,0.666773129825549,0.662628212650069,0.692634947462482,0.726614005797537,0.741519596405838,0.8037061038001,0.566655863162499,0.601541964122206,0.596766842305734,0.870718628949042
li2,0.740768737447877,0.694699280144099,0.743714054399281,0.758303415848074,0.748083456803116,0.740001480463399,0.742013353967685,0.753693985478178,0.624942718099156,0.675077723253539,0.642092051618533,0.651311009975317,0.845460611255072,0.786822832767659,0.735324484598054,0.716429811111402,0.592035172930447,0.695786856612321,0.586755750105388,0.597811211051998,0.79709688626273,0.551382998971583,NA,0.570313012000148,0.704699041030559,0.687658948054825,0.710637865819901,0.710012006313563,0.43940907816366,0.889041790027848,0.701640634417736,0.635878102192462,0.651605199675625,0.652825358677225,0.626677580197312,0.699300836679177,0.774791537804989,0.855864896998924,0.805692734006787,0.732001755997135,0.761633171126392,0.783643838825225,0.728719937018232,0.811440714987635,0.873228319350197,0.855751620947211,0.855890023124745,0.693909157861246,0.669342220781288,0.661181941674954,0.686535574598206,0.739141477415863,0.750618760287358,0.774958600760823,0.531148236815431,0.621076390254755,0.618184275331974,0.889744944821659
li3,0.772282851485366,0.714968513007613,0.77042608209974,0.789669093532303,0.790602525497796,0.776304263898487,0.782452338832023,0.796258768005874,0.673016128506829,0.67611323466872,0.668793798201633,0.681361325556386,0.80383506844588,0.775022450322084,0.750987201686764,0.728087397568374,0.639263058660552,0.729161070817344,0.647917376589059,0.672266110325883,0.852098415589216,0.604066934588537,0.570313012000148,NA,0.713844273369766,0.730703430472064,0.716132586210214,0.703582941047546,0.509945001511823,0.874261024788777,0.709956506430545,0.654478613091641,0.663889403294045,0.676431104645708,0.645794907607258,0.756971821761577,0.777653234177179,0.851263182663722,0.864406623433324,0.700122459319521,0.763221596293556,0.765447118125352,0.746438765119801,0.856153528759462,0.911875651458156,0.891011250287226,0.899338317863755,0.69826235303129,0.673223280988422,0.670043738182923,0.694952919881419,0.788448812560201,0.776190028007332,0.816515000272969,0.591723166719353,0.642505031641812,0.657571536745025,0.871179484513809
ll1,0.73240231788301,0.767074868332519,0.764421868695811,0.813881933576175,0.783759447711291,0.765477871644251,0.758312672513829,0.737066084809524,0.729730710095178,0.70772452115465,0.712335375989679,0.707838960672295,0.833360151143697,0.736743365237196,0.635051333091044,0.761925661288965,0.651261130869929,0.719223954153543,0.695271434515413,0.666767792964154,0.847480276735446,0.697782967868646,0.704699041030559,0.713844273369763,NA,0.511384469520833,0.741208500158598,0.688620964624435,0.710851852070671,0.902275193764496,0.74836124754896,0.700095719235093,0.706394292382989,0.694165403000858,0.705293023545987,0.750420420944566,0.745925642748352,0.826924806548132,0.856241124210883,0.685629619510064,0.726724178847425,0.73855275975227,0.732057781800511,0.829089205723403,0.902679152048316,0.896353037493251,0.897421595536243,0.682678303064397,0.702930605494254,0.686970663951068,0.671437207322268,0.751451437590807,0.750483627002522,0.831821629082881,0.690838087597372,0.669646570940339,0.685120846858517,0.890730706805408
ll2,0.736947337961817,0.722291231262327,0.755665401739587,0.750364787556545,0.742493299549343,0.743490149153076,0.73410203148599,0.710208747447,0.702906136985386,0.677706253119485,0.680486997229901,0.693674661918904,0.813519982059695,0.75064579567476,0.672278207401209,0.754504182349616,0.634272009481098,0.69235283177053,0.656619972102903,0.653918170771584,0.768795612229992,0.698166172217239,0.687658948054825,0.730703430472064,0.511384469520837,NA,0.759690823334774,0.69059916657062,0.483948623003869,0.889941272231048,0.736176367230696,0.702615177193407,0.711483379622745,0.707953011790948,0.714560644825224,0.620842028379449,0.746580616945681,0.858494792548398,0.783251857808374,0.642916493279844,0.702130195567873,0.715581987905235,0.683796584080491,0.827096368576428,0.901891192562763,0.906328450661391,0.877858684201562,0.622333747806715,0.655135190842821,0.618814765277756,0.650244796442596,0.753726460425525,0.754256012786403,0.775353013210154,0.681735191257103,0.625541179680103,0.651081439061954,0.880349504451663
lm1,0.817422996741502,0.752285898097868,0.782134077744399,0.78229067641726,0.787860400385517,0.777337675775084,0.78083354138001,0.812936749342977,0.707451068204306,0.686929734132231,0.677034942810161,0.675949545113989,0.873777776543126,0.829397492804395,0.766144420793987,0.809386109991438,0.721874425128739,0.729856420611383,0.699541307344386,0.742392265482581,0.897513802728587,0.675118065737248,0.710637865819897,0.716132586210206,0.741208500158598,0.759690823334769,NA,0.655048051944214,0.639553690305588,0.908512905528174,0.748141236808549,0.713554586692932,0.705872354083146,0.71671502768085,0.647221401932198,0.76408152049623,0.80842877153201,0.875061765748038,0.903534349881428,0.746847886214877,0.803293077429178,0.81402029099612,0.799330462753908,0.888712419072503,0.926513693497852,0.931984833211748,0.895000405866484,0.759485419286424,0.738423648460877,0.732427668846321,0.721166179450362,0.813240874150033,0.797308581302813,0.824667287277391,0.692771149320593,0.684444595619744,0.697704495097013,0.910514457757239
lm2,0.780299444704022,0.727658817838555,0.773660463603919,0.793249463587463,0.775010731512979,0.772007624090537,0.780588486614385,0.748856629345205,0.694541285866313,0.672901678402844,0.671402987946499,0.654964756839483,0.824574341998357,0.787026900370838,0.739052018094809,0.76727180284131,0.640960704563939,0.687350025436125,0.658086272317647,0.685016246277658,0.869256112298898,0.670191951697245,0.71001200631356,0.703582941047541,0.688620964624433,0.69059916657062,0.655048051944218,NA,0.567244901299644,0.883554561355037,0.692407837319229,0.693930600333839,0.674311323085861,0.688493805956625,0.621788887468263,0.697534311354876,0.7552816143627,0.857022537812348,0.87969436894683,0.694630312139348,0.711720642034934,0.729549981769608,0.708552451542162,0.837076415251373,0.883406010743908,0.875156400124669,0.87141555573326,0.730798270870745,0.74174375051937,0.719784265256701,0.716502728058133,0.799299161280525,0.806089157322372,0.825510784540403,0.687885874290569,0.647815837353187,0.651221758822523,0.862813704901842
nea,0.480834198686177,0.639005647375468,0.410301283163766,0.729624129322481,0.501583571838933,0.505675233153346,0.446163208881171,0.468163773902735,0.379834852583829,0.403201960538499,0.404828197348285,0.450482065579468,0.788718212648128,0.787045890671828,0.505886927201494,0.47241808429924,0.216738568126149,0.314573272531507,0.253399630992186,0.232478591771759,0.587578700879975,0.45185356661514,0.439409078163684,0.509945001511843,0.710851852070666,0.483948623003861,0.639553690305588,0.567244901299632,NA,0.827526679377994,0.56932440707661,0.513937921239004,0.488724122559744,0.489042591510098,0.451905009295832,0.590568755257305,0.514066633942856,0.818519859260262,0.625304346839839,0.702549564068124,0.722773835292804,0.7542933136059,0.718638108655211,0.642172267778824,0.821725988437586,0.802939363889003,0.734453816681468,0,0.0772082340609487,0.0800868446136032,0.132154939753973,0.484922598596258,0.390605100595697,0.468963006315364,0.372644223886912,0.341275113787039,0.326903731254909,0.781652221985642
pcd,0.882785544448532,0.87862018060128,0.876525792127086,0.883719913763265,0.868718396859851,0.8657420598289,0.866357886787248,0.882172948134206,0.879810912616751,0.871289613100543,0.861962143269667,0.864182510649834,0.705156410826825,0.811372491410605,0.882517258932661,0.875690447843257,0.819860032528642,0.879496165367812,0.864899590200497,0.859843055717522,0.935572738800001,0.86003957312798,0.889041790027851,0.874261024788777,0.902275193764498,0.889941272231049,0.908512905528176,0.883554561355038,0.827526679377984,NA,0.82769756249671,0.819119636889332,0.825102829599838,0.827344284401295,0.833389788690208,0.886449203832179,0.802694661712822,0.823307102992701,0.943539587499511,0.875435025765792,0.856374120037501,0.867989158329633,0.870560581259824,0.929883946750993,0.987371197306023,0.989353372688087,0.962291680470541,0.860529284905667,0.863719232579545,0.85118934308772,0.880471180561207,0.900792395377395,0.895850288326132,0.904771741693815,0.854851986998105,0.846760225638377,0.830687264415249,0.762620910456966
pm1,0.778212370492361,0.752131228183962,0.770303616619374,0.778157979087643,0.770473250183068,0.777628753485116,0.770193416995423,0.745676781183748,0.708293573369695,0.71363745510268,0.67127708029217,0.678253714065377,0.809853447396204,0.786670603217097,0.77083505677671,0.771753965023559,0.613108591568673,0.707369282970644,0.644031264321696,0.670776601544852,0.854512420823854,0.678568445493795,0.701640634417733,0.709956506430542,0.74836124754896,0.736176367230696,0.748141236808553,0.692407837319231,0.5693244070766,0.827697562496707,NA,0.570276748474489,0.564503398539029,0.590576312286052,0.660603140292508,0.762831964387637,0.752823785839856,0.838156769341105,0.866302587407817,0.736272979008803,0.738775110230097,0.710401167718287,0.730113284618164,0.843321870084149,0.903039389543692,0.867407093323282,0.859856046022123,0.701000046820659,0.714923196587586,0.690627188952942,0.729291970800009,0.81025011695684,0.762658787093625,0.824301072613989,0.669029070983698,0.681226991897491,0.667724264047567,0.838642651384804
pm2,0.762087576541098,0.730581926065075,0.76602554447658,0.759175949313228,0.770197260715282,0.760909023008009,0.763926293158974,0.715056503431635,0.66159121934366,0.68799974020419,0.656762747352264,0.662404718511163,0.769214940466841,0.75024440630318,0.741579128547016,0.766814196269078,0.570875022173487,0.717570152809084,0.631148031334233,0.632461278360452,0.832370504545711,0.624944986146508,0.63587810219246,0.654478613091639,0.700095719235093,0.702615177193405,0.713554586692936,0.69393060033384,0.51393792123901,0.819119636889329,0.570276748474489,NA,0.505693465875391,0.519360022620307,0.598847803159111,0.734417144435208,0.746804731677591,0.816687314218821,0.855647386411233,0.708124474096298,0.740812236832168,0.731887592709867,0.724312759471193,0.817327605845367,0.885742639119587,0.868683553143899,0.837289893069321,0.673862920678968,0.672880344329206,0.663654463992802,0.718707740921297,0.788720128326724,0.736581003231551,0.802113836998676,0.626853304157018,0.667171777382714,0.629719480372398,0.82792423009257
pm3,0.755640656197186,0.705565122840727,0.755143759026647,0.753109942475216,0.769615423588102,0.756675516572415,0.753414462390997,0.724742160921904,0.654969102304505,0.681939202810438,0.653188928898294,0.638535114302185,0.773476246356322,0.750011796854374,0.742769465006711,0.760285700764443,0.574162333800851,0.709041572787586,0.6332536204001,0.625038584398884,0.836982325772986,0.624950784647757,0.651605199675621,0.663889403294043,0.706394292382992,0.711483379622745,0.705872354083149,0.674311323085861,0.488724122559731,0.825102829599836,0.564503398539029,0.505693465875394,NA,0.518785135251747,0.596076942887906,0.747910302704967,0.738744420490517,0.817784357175615,0.862850358233388,0.706528444216846,0.747134608874951,0.737182589549142,0.730264499781223,0.821483114386844,0.892689776040433,0.852280014703516,0.830284863948205,0.671137465903504,0.68064916320751,0.665978354850662,0.707340797271053,0.793252239427169,0.74217006051204,0.803285154465025,0.615092756452186,0.639980149473212,0.621852439300555,0.829938578913381
pm4,0.73033797390326,0.786187892449621,0.799890893331349,0.833045630880144,0.790663197564761,0.777659088970721,0.730869960045041,0.796436348454899,0.627856161445525,0.651915420754721,0.681640496194036,0.664473028606275,0.853669821581049,0.83083471306839,0.771789862602335,0.813409859159573,0.593151772174183,0.682266074117598,0.620796339843724,0.646614707639431,0.807565187437154,0.492846226793969,0.523064840540909,0.445145601403242,0.598716458044102,0.624447761266383,0.442238261330131,0.546565657387882,0.6335328032201,0.796845670733759,0.384851563280532,0.278619427656069,0.238298991254007,NA,0.479106758220364,0.863672171818987,0.74681645677703,0.80868645162731,0.810122241882213,0.690111784227886,0.791474614545551,0.737145502620905,0.692613061945611,0.81123592960921,0.894950128736035,0.870422166686601,0.872087162862495,0.753893768359287,0.712268185273868,0.719846164550719,0.673397784252318,0.805255769153257,0.820213088850469,0.855133153063497,0.0950456367698032,0.576657355485293,0.662563276417044,0.861534891038211
pm5,0.832716758688114,0.830733643737146,0.719616437718984,0.738343652893376,0.734146442037656,0.730524913377429,0.737289482071087,0.764648889050877,0.634839355475108,0.662703842761826,0.63934937516877,0.639204264649826,0.775340307458682,0.769661110683482,0.73315036458662,0.752465777226865,0.581401549951947,0.670364953992033,0.603121958092828,0.64973422122944,0.841366704455197,0.600191386277629,0.626677580197307,0.645794907607253,0.705293023545985,0.71456064482522,0.647221401932201,0.621788887468264,0.451905009295783,0.833389788690205,0.660603140292508,0.598847803159109,0.596076942887906,0.610895411935502,NA,0.671770544214543,0.741850706445619,0.811491435696818,0.863755710250973,0.686848499776734,0.719349713492218,0.725375060619302,0.707211614368957,0.836901809762049,0.907649001849312,0.899832346116641,0.865368823117364,0.679155270625446,0.663303044260554,0.659836422953963,0.680009962978483,0.756919663426801,0.754989965974172,0.783634085505107,0.60216696700122,0.618873115226619,0.616742611759019,0.836167092168241
por,0.414519816017962,0.643133664507151,0.561647935987132,0.71584089880099,0.567514963141622,0.566318014912806,0.540272220879299,0.728393757203413,0.649501031326737,0.633363517491664,0.613598778276205,0.624102012622987,0.846087354212565,0.726630270140704,0.717376308899273,0.349130981814139,0.491829318946433,0.695898105688106,0.572259828455334,0.553198906689646,0.641387042651572,0.68228935633335,0.699300836679177,0.756971821761579,0.750420420944566,0.62084202837944,0.764081520496234,0.697534311354876,0.5905687552573,0.886449203832176,0.762831964387637,0.734417144435208,0.74791030270497,0.717187105468519,0.67177054421456,NA,0.63861986019581,0.86626220741891,0.673542201479518,0.74890392258288,0.766748205419758,0.776701839968932,0.726869345197453,0.768752915915493,0.90786789039904,0.842727107404261,0.832354723282952,0.639620553758917,0.639587903464579,0.627299098494924,0.633816860089764,0.49506404046719,0.656914547569902,0.70589261040358,0.554414078169895,0.569550538530423,0.554233839728726,0.949249898471802
pr1,0.713830887536336,0.625002876734291,0.676741749466383,0.672369323905864,0.694220553515289,0.692545638556136,0.673200568948585,0.784756066505362,0.791574735162122,0.756756619474889,0.754155998774009,0.758279316309454,0.702524151519245,0.704215148938127,0.732551162462825,0.728503507709434,0.71488247256195,0.776557663514225,0.752994437112224,0.739440346600142,0.811805984653723,0.736251011122954,0.774791537804989,0.777653234177177,0.745925642748352,0.746580616945681,0.808428771532013,0.755281614362701,0.514066633942826,0.802694661712819,0.752823785839855,0.74680473167759,0.738744420490515,0.737894424831234,0.741850706445621,0.638619860195801,NA,0.78766040077184,0.839759424979546,0.686941605501645,0.710689874188261,0.729210787743435,0.707436996225816,0.821291115944634,0.925249065104119,0.915534786193592,0.860704518881089,0.764835212912807,0.732014599991434,0.729893665618103,0.746632929248679,0.786814664173937,0.76018646908367,0.800437276467487,0.770779709074068,0.717500462528583,0.729889979727815,0.783807968641765
pr2,0.856037962723805,0.833564547985526,0.849949292015481,0.870009538000524,0.851344144503041,0.849802298996112,0.847686568949343,0.856609097869451,0.864928219178455,0.852373437124461,0.837886951610842,0.832646882488335,0.751094595844206,0.795701242633255,0.830881087801007,0.84607792008808,0.793258451654407,0.866504831452866,0.851384703207759,0.831106130790755,0.904470050238455,0.834859864005571,0.855864896998922,0.851263182663718,0.826924806548131,0.858494792548397,0.875061765748039,0.857022537812347,0.818519859260251,0.8233071029927,0.838156769341105,0.81668731421882,0.817784357175614,0.82766174547948,0.811491435696817,0.866262207418909,0.787660400771838,NA,0.923656320137685,0.840218849072192,0.860629233573458,0.866166117089082,0.827859425709255,0.917908332843842,0.950193585065697,0.954295363570518,0.961293072096052,0.851331880808131,0.822585505498175,0.809272358730139,0.851155610009649,0.867169839567953,0.864110200464185,0.899799507995241,0.848895703636728,0.828839084609896,0.818926075655344,0.814766294134685
qbb,0.783471905447821,0.819581571831259,0.773794379311666,0.846218573823188,0.785739180332176,0.795582886836528,0.793776151235451,0.784320261397009,0.801840050881655,0.796533990990012,0.783441070060272,0.811748494861337,0.929418549406261,0.827839862373585,0.835324041584722,0.74357626774826,0.623156791409169,0.737632168499335,0.69680077323365,0.62310574457667,0.437676643528342,0.808202051594355,0.80569273400679,0.864406623433324,0.856241124210888,0.783251857808379,0.903534349881431,0.879694368946832,0.625304346839826,0.943539587499511,0.866302587407819,0.855647386411236,0.86285035823339,0.838351923239237,0.863755710250977,0.673542201479531,0.839759424979548,0.923656320137687,NA,0.809066606395434,0.823070001559518,0.836957686142764,0.807468683639297,0.798499863743639,0.930839140290592,0.832926734202491,0.861017375904459,0.753901886509629,0.727630816352387,0.713571526528341,0.762854616790821,0.775954525050137,0.686943926283811,0.737217360864784,0.746876231530444,0.759506688014349,0.753925210756791,0.97303484451939
ro1,0.744432140038402,0.700777783705139,0.73354683252595,0.754395467987816,0.743819382205801,0.738939873266386,0.739237367146932,0.723900424965554,0.747721518504803,0.696823019655226,0.700439248482098,0.704184531444325,0.782198416869839,0.661552122552285,0.725528415490618,0.727592021221451,0.588332230092248,0.75294345105115,0.630149963180254,0.61933798647071,0.788031527723672,0.683342615490956,0.732001755997133,0.700122459319521,0.685629619510058,0.642916493279839,0.746847886214875,0.694630312139343,0.702549564068114,0.875435025765791,0.736272979008803,0.708124474096298,0.706528444216844,0.719382905577816,0.686848499776734,0.748903922582877,0.686941605501642,0.84021884907219,0.809066606395425,NA,0.436386233710243,0.484257571683775,0.469754331304524,0.803301477405393,0.887866410655899,0.865611603061687,0.829107565396606,0.696788457091878,0.698626660313342,0.678678578417289,0.692621780871297,0.77369740933481,0.737680482455909,0.80200625361625,0.701138806060687,0.687331486724652,0.680079205614246,0.849074839681557
ro2,0.770272771031758,0.721474015416379,0.749132262579697,0.773458987602517,0.751770338372534,0.753674823097417,0.761487033274944,0.727822935036575,0.78075019239705,0.735180140596299,0.721316991105093,0.738656217934197,0.823945279960514,0.722718320661081,0.747676228819884,0.750110076732433,0.628963256801278,0.777289077090439,0.685443313135258,0.653066174057794,0.801912741770477,0.73748872677525,0.761633171126392,0.763221596293556,0.726724178847422,0.702130195567871,0.803293077429178,0.71172064203493,0.722773835292801,0.856374120037499,0.738775110230095,0.740812236832168,0.74713460887495,0.753978464691733,0.71934971349222,0.76674820541976,0.710689874188261,0.860629233573456,0.823070001559516,0.436386233710243,NA,0.47877232304444,0.490321552659981,0.840935971716054,0.892982870964775,0.891433162498411,0.841862670021183,0.739657837106918,0.732778349819138,0.724287229547617,0.747844563971985,0.777741219234626,0.777642694577853,0.831208944734448,0.732527212784258,0.728213349267182,0.692019183569705,0.86843400149176
ro3,0.764489194107847,0.740106020307378,0.770553732118564,0.787859305216527,0.767760294713994,0.769466526584405,0.770230811608258,0.737115045928908,0.800679292728766,0.754852014356635,0.748802464371486,0.753827422168989,0.819041604144425,0.745652239877068,0.752155036430407,0.776375867622736,0.67831959110103,0.780744756168905,0.71893574581614,0.726232889150311,0.822272786527155,0.75132521304599,0.783643838825225,0.765447118125349,0.738552759752267,0.715581987905229,0.81402029099612,0.729549981769606,0.754293313605897,0.867989158329631,0.710401167718283,0.731887592709863,0.73718258954914,0.751352566542764,0.725375060619304,0.77670183996893,0.729210787743429,0.866166117089083,0.836957686142757,0.484257571683771,0.478772323044436,NA,0.510800616925614,0.860744176736052,0.914628138320813,0.892222529033892,0.860458644256623,0.704196196904689,0.725307917151792,0.709948837631394,0.724803686718675,0.817694582632913,0.766683707638562,0.835233862960969,0.756318161920445,0.735485642721281,0.718555094771087,0.859712985315481
ro4,0.754705187092603,0.697977311504516,0.717025602039306,0.753345603144443,0.726959217186399,0.728411830555585,0.728681485543396,0.739250864558147,0.751835575375477,0.724687395949478,0.7021861411397,0.716706308543659,0.809398092647854,0.679643762646691,0.739235033273205,0.729893383109547,0.61685875035704,0.752788271103288,0.680587449144514,0.639826587514493,0.788283727580949,0.697926498073947,0.728719937018227,0.746438765119799,0.732057781800508,0.683796584080485,0.799330462753908,0.708552451542159,0.718638108655204,0.870560581259823,0.730113284618162,0.724312759471188,0.730264499781223,0.734412320183092,0.707211614368962,0.726869345197457,0.707436996225814,0.827859425709257,0.80746868363929,0.469754331304527,0.490321552659984,0.51080061692561,NA,0.806699045958545,0.889081080919936,0.832534556771964,0.798981800375572,0.699979789181978,0.706636030927097,0.690897295542696,0.721915394569417,0.770741075458094,0.710235185870179,0.765862280044524,0.705099386598346,0.69671088169159,0.6740846609288,0.856207390889029
ron,0.82197298681212,0.768568273350903,0.808814670126628,0.799169351172204,0.806539386817493,0.820189216544344,0.804400738112362,0.58206689813786,0.771947294151291,0.791404254017347,0.791617324026509,0.814853094213405,0.925188321581552,0.85226711728348,0.808898317960346,0.7953459680952,0.662779721032298,0.772008938491146,0.733646587236019,0.719504915354171,0.773297252450547,0.78232953623955,0.811440714987635,0.856153528759463,0.829089205723403,0.827096368576427,0.888712419072503,0.837076415251375,0.642172267778848,0.929883946750993,0.843321870084149,0.817327605845369,0.821483114386845,0.814582723574658,0.836901809762055,0.768752915915487,0.821291115944637,0.917908332843843,0.798499863743637,0.803301477405398,0.840935971716058,0.860744176736058,0.80669904595855,NA,0.57412932481546,0.482405104100644,0.460084155164872,0.763203503708685,0.779192159448354,0.775035847379041,0.82179256677614,0.80811576120252,0.783950788651554,0.735699364700381,0.787494095470572,0.788223744671429,0.750707571871802,0.905415436643175
ruo,0.918079173146761,0.915385032930656,0.913259350885232,0.934965015346627,0.904473471650402,0.912652682544613,0.906625838509693,0.700605787946637,0.855199130788693,0.871309561594535,0.855880935728943,0.887820638392447,0.970088012285536,0.947258990767451,0.868012337921241,0.868592089599419,0.805608032033798,0.864753287666558,0.844091611091734,0.834207744561375,0.893746117248922,0.848622621202408,0.873228319350197,0.911875651458155,0.902679152048316,0.901891192562764,0.926513693497853,0.883406010743908,0.821725988437592,0.987371197306023,0.903039389543692,0.885742639119588,0.892689776040433,0.896120885399895,0.907649001849315,0.907867890399041,0.92524906510412,0.950193585065697,0.930839140290591,0.887866410655902,0.892982870964777,0.914628138320816,0.889081080919939,0.574129324815462,NA,0.729178748801372,0.674193022011625,0.855392203890967,0.872436579716282,0.865123694459843,0.903313250343792,0.906588921902324,0.864641506502745,0.866327604165176,0.877276805083151,0.868552516907346,0.852430093263669,0.982129195229326
rup,0.880450269081805,0.879318816651978,0.835326218782953,0.873566476080569,0.837996340231496,0.838739357607315,0.837021103475339,0.615179599370635,0.807773093298259,0.828576748709311,0.831672071040926,0.855233377619504,1,0.85913979834557,0.854223031350134,0.808961492882301,0.733637385491723,0.818063852482125,0.782918091702035,0.765351639791532,0.824269145351662,0.831909092781667,0.855751620947213,0.891011250287228,0.896353037493247,0.906328450661385,0.931984833211747,0.875156400124667,0.802939363889008,0.989353372688087,0.867407093323282,0.868683553143898,0.852280014703516,0.857439092534282,0.899832346116646,0.842727107404258,0.915534786193593,0.95429536357052,0.832926734202486,0.86561160306169,0.891433162498412,0.892222529033894,0.832534556771962,0.482405104100636,0.729178748801364,NA,0.480350155698233,0.859682041103436,0.852023545269658,0.849040111508331,0.885501304202589,0.844289010544485,0.843977840585075,0.828012270394464,0.830327678148516,0.820645128693619,0.806087320816,0.991250686227332
ruq,0.839390661904971,0.797051622597293,0.823837469881807,0.854827635882442,0.819566996229751,0.813730204470741,0.822262971860907,0.7001652529684,0.822255347659707,0.83227914885003,0.804022841309061,0.83806881320559,0.917474900909853,0.847217317365629,0.799766098698799,0.790895217969185,0.682003010461537,0.828053268877319,0.779448433032388,0.747215198145422,0.719902476049307,0.822598175937393,0.855890023124745,0.899338317863757,0.897421595536245,0.877858684201558,0.895000405866484,0.871415555733257,0.734453816681468,0.962291680470541,0.859856046022123,0.837289893069321,0.830284863948205,0.839952743400906,0.865368823117365,0.832354723282952,0.860704518881094,0.961293072096053,0.861017375904459,0.829107565396608,0.841862670021183,0.860458644256629,0.798981800375575,0.460084155164872,0.674193022011625,0.480350155698247,NA,0.808912274149196,0.832725579728043,0.821819937699912,0.848828754945096,0.85815349049769,0.808799252370597,0.82726817503464,0.83940160179069,0.798094117560229,0.799521829438792,0.96046543818089
sc1,0.585749576461628,0.521283632350587,0.593601959869182,0.726858967553521,0.601834220763296,0.586975671803446,0.573871124697364,0.673186722765677,0.557957033618487,0.576589203085665,0.590456037090157,0.572022313364397,0.898493323463535,0.718324257966977,0.717497045392609,0.576511344791658,0.37308462048545,0.623784262340359,0.437334482784986,0.434795963302482,0.715215379839183,0.687940418107931,0.693909157861246,0.698262353031288,0.682678303064397,0.622333747806702,0.759485419286431,0.730798270870745,0,0.860529284905664,0.701000046820656,0.673862920678968,0.671137465903504,0.648723606370924,0.679155270625461,0.639620553758908,0.764835212912811,0.851331880808134,0.75390188650963,0.696788457091882,0.739657837106918,0.704196196904697,0.699979789181981,0.76320350370868,0.855392203890963,0.859682041103438,0.808912274149194,NA,0.482528603036856,0.452592606827957,0.462021117935294,0.56984717648929,0.614054834830844,0.692511087588708,0.480343603806625,0.513466186566607,0.473848602795886,0.894092293376476
sc2,0.658239295609245,0.538053417747749,0.641262109117516,0.721623166781252,0.634262253799574,0.626315283048667,0.620075701918773,0.65538053786037,0.568282952667149,0.589605731431264,0.597209617223869,0.605975850777437,0.843527768413322,0.751325285487558,0.722247039786185,0.603792971088656,0.414894786503163,0.617538872678076,0.430559538065021,0.425621652229286,0.708849720616262,0.666773129825547,0.669342220781288,0.673223280988418,0.702930605494254,0.655135190842821,0.738423648460877,0.74174375051937,0.0772082340609487,0.863719232579542,0.714923196587582,0.672880344329201,0.68064916320751,0.656843116091991,0.663303044260559,0.639587903464574,0.732014599991437,0.822585505498177,0.727630816352383,0.698626660313348,0.73277834981914,0.725307917151795,0.706636030927099,0.779192159448352,0.87243657971628,0.852023545269661,0.832725579728042,0.482528603036853,NA,0.463396049977266,0.513097878819783,0.651024775444966,0.603307219666132,0.719156683773383,0.50366523125834,0.535633149930294,0.513571155081442,0.89434929151832
