,av1,av2,bcc,bgn,bgp,bql,ckb,diq,fay,glk,gzi,hac,jdt,kfm,kiu,kmr,lrl,lsa,luz,mnj,ntz,oru,os1,os2,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,pb1,pb2,pb3,pb4,pb5,pb6,pb7,pb8,pb9,pes,prc,prs,ps1,ps2,ps3,ps4,ps5,pt1,pt2,pt3,pt4,pt5,sdh,sgh,siy,sqo,srz,tgk,tly,vaf,wb1,wb2,wb3,wb5,wne,yah,yai,ydg,zum
gzi,0.812678571428571,0.804901960784314,0.793121693121693,0.691666666666667,0.712719298245614,0.646296296296296,0.633811802232855,0.71017316017316,0.568518518518519,0.482407407407407,NA,0.692006802721088,0.712773998488284,0.497619047619048,0.748496240601504,0.664772727272727,0.533145363408521,0.553571428571429,0.692105263157895,0.808771929824561,0.525,0.803508771929825,0.857575757575757,0.839393939393939,0.824561403508772,0.814035087719298,0.824561403508772,0.814035087719298,0.76140350877193,0.790350877192983,0.846491228070176,0.848484848484848,0.831578947368421,0.781453634085213,0.82719298245614,0.82719298245614,0.824561403508772,0.809649122807018,0.82844611528822,0.807017543859649,0.831578947368421,0.776719576719577,0.803508771929825,0.831578947368421,0.81140350877193,0.824561403508772,0.822681704260652,0.802130325814536,0.800877192982456,0.606818181818182,0.753333333333333,0.588582251082251,0.800877192982456,0.814814814814815,0.837719298245614,0.837719298245614,0.855263157894737,0.800877192982456,0.81140350877193,0.847368421052632,0.81140350877193,0.798245614035088,0.656862745098039,0.678030303030303,0.619895382395382,0.461111111111111,0.557142857142857,0.606601731601732,0.724242424242424,0.494444444444444,0.719444444444444,0.741025641025641,0.741025641025641,0.753846153846154,0.866666666666667,0.832456140350877,0.700340136054422,0.850877192982456,0.571008403361345
hac,0.681377551020408,0.694230769230769,0.667948717948718,0.627777777777778,0.665384615384616,0.809238095238095,0.669191919191919,0.631034482758621,0.694940476190476,0.696687370600414,0.692006802721088,NA,0.741369047619048,0.713025210084034,0.677809523809524,0.711412151067324,0.732967032967033,0.747959183673469,0.774267399267399,0.806944444444444,0.7148033126294,0.822222222222222,0.857471264367816,0.874630541871921,0.811805555555556,0.790277777777778,0.819565217391305,0.783333333333333,0.797222222222222,0.799305555555556,0.81875,0.804022988505747,0.816666666666666,0.822519841269841,0.800694444444445,0.803703703703704,0.818055555555556,0.829229797979798,0.810714285714286,0.840972222222222,0.809722222222222,0.775992063492063,0.8125,0.809722222222222,0.807638888888889,0.797222222222222,0.829296066252588,0.791964285714286,0.769444444444444,0.710262725779967,0.775641025641025,0.734729064039409,0.791666666666667,0.839393939393939,0.825,0.855618686868687,0.845486111111111,0.802777777777778,0.809722222222222,0.811805555555556,0.80625,0.792361111111111,0.618518518518518,0.808292282430214,0.653021978021978,0.722222222222222,0.724943310657596,0.675205254515599,0.820361247947455,0.66407867494824,0.851587301587302,0.858333333333333,0.843181818181818,0.873484848484848,0.811111111111111,0.78358843537415,0.820408163265306,0.814583333333333,0.747294372294372
jdt,0.821267696267696,0.806010737628385,0.752380952380952,0.783512544802867,0.753186274509804,0.706911375661375,0.727742704826038,0.684310134310134,0.681854256854257,0.619239631336406,0.712773998488284,0.741369047619048,NA,0.677536231884058,0.771082949308756,0.706552706552707,0.7,0.626455026455026,0.64564594356261,0.823015873015873,0.640348182283666,0.82015873015873,0.860866910866911,0.862861212861213,0.846825396825397,0.864648526077098,0.880065359477124,0.852063492063492,0.866349206349206,0.862063492063492,0.877301587301587,0.871723646723647,0.865396825396826,0.828866213151928,0.843968253968254,0.878730158730159,0.848730158730159,0.843015873015873,0.845873015873016,0.851587301587302,0.858253968253968,0.844701213818861,0.869206349206349,0.858253968253968,0.837777777777778,0.866349206349207,0.863818860877685,0.83750566893424,0.841315192743764,0.615628815628815,0.753537414965986,0.630962555962556,0.846825396825397,0.844612794612795,0.850634920634921,0.861847041847042,0.866111111111111,0.846825396825397,0.83015873015873,0.831315192743764,0.835873015873016,0.840634920634921,0.671794871794872,0.817592592592593,0.722142857142857,0.623214285714286,0.586394557823129,0.603215303215303,0.570197395197395,0.603940886699507,0.815384615384616,0.822222222222222,0.809876543209877,0.828395061728395,0.863333333333333,0.843055555555556,0.762510442773601,0.865873015873016,0.711891078270389
kfm,0.741043083900227,0.735185185185185,0.665909090909091,0.590350877192982,0.635,0.578030303030303,0.642575757575758,0.674120082815735,0.417460317460317,0.616666666666667,0.497619047619048,0.713025210084034,0.677536231884058,NA,0.757797619047619,0.673188405797101,0.502916666666667,0.607843137254902,0.541269841269841,0.776530612244898,0.436666666666667,0.798412698412699,0.823188405797101,0.854347826086957,0.812698412698413,0.758730158730159,0.805,0.774603174603175,0.734920634920635,0.745238095238095,0.790476190476191,0.795652173913043,0.730952380952381,0.777777777777778,0.742857142857143,0.826455026455026,0.772222222222222,0.795670995670996,0.820634920634921,0.810317460317461,0.746825396825397,0.749166666666667,0.784126984126984,0.746825396825397,0.772222222222222,0.76031746031746,0.785833333333333,0.828571428571429,0.762698412698413,0.581884057971014,0.6775,0.665942028985507,0.794444444444444,0.792105263157895,0.807936507936508,0.843290043290043,0.841666666666667,0.770634920634921,0.803968253968254,0.803968253968254,0.805555555555556,0.811904761904762,0.604166666666667,0.72536231884058,0.58768115942029,0.60462962962963,0.669312169312169,0.609420289855072,0.681884057971015,0.574074074074074,0.802941176470588,0.802941176470588,0.805882352941177,0.822549019607843,0.76984126984127,0.712698412698413,0.698484848484848,0.756349206349206,0.591754850088183
kiu,0.769563492063492,0.796781305114638,0.741981390257252,0.751700680272109,0.736437074829932,0.784934318555008,0.741980146290491,0.615364583333333,0.734481292517007,0.650510204081632,0.748496240601504,0.677809523809524,0.771082949308756,0.757797619047619,NA,0.73500744047619,0.802380952380952,0.743551587301587,0.765952380952381,0.750127551020408,0.740136054421769,0.727253401360544,0.758779761904762,0.819642857142857,0.806675170068027,0.802551020408163,0.820546737213404,0.772491496598639,0.787372448979592,0.829634353741497,0.788477891156463,0.800074404761905,0.805484693877551,0.799829931972789,0.786181972789116,0.781320861678005,0.785841836734694,0.778768552875696,0.814753401360544,0.800765306122449,0.778698979591837,0.827645502645503,0.80046768707483,0.787627551020408,0.791198979591837,0.775127551020408,0.782848324514991,0.779336734693877,0.779931972789116,0.779985119047619,0.738998357963875,0.639285714285714,0.798979591836735,0.778663003663004,0.765306122448979,0.815630797773655,0.786139455782313,0.76921768707483,0.744132653061224,0.762287414965986,0.750085034013605,0.781037414965986,0.682305194805195,0.755840773809524,0.772222222222222,0.715952380952381,0.756809523809524,0.724479166666667,0.728497023809524,0.695811287477954,0.838095238095238,0.836363636363636,0.826515151515152,0.834848484848485,0.76828231292517,0.83431855500821,0.737519201228879,0.753486394557823,0.758777777777778
kmr,0.736654135338346,0.765238095238095,0.624691358024691,0.664322916666667,0.664047619047619,0.740046296296296,0.59465601965602,0.646785714285714,0.737429971988796,0.606733630952381,0.664772727272727,0.711412151067324,0.706552706552707,0.673188405797101,0.73500744047619,NA,0.708333333333334,0.69608843537415,0.702777777777778,0.789761904761905,0.686941964285714,0.780952380952381,0.821636904761905,0.876458333333333,0.808333333333334,0.787142857142857,0.795588235294118,0.788571428571429,0.792857142857143,0.799047619047619,0.786428571428572,0.81125,0.794285714285715,0.806428571428572,0.795714285714286,0.80468253968254,0.774285714285715,0.792878787878788,0.835680272108844,0.819285714285714,0.788571428571429,0.787254901960784,0.778333333333333,0.788571428571429,0.788571428571429,0.776666666666667,0.805392156862745,0.800476190476191,0.785238095238095,0.715386904761905,0.753472222222222,0.676220238095238,0.800476190476191,0.811616161616162,0.8,0.806450216450216,0.821904761904762,0.776666666666667,0.785714285714286,0.796666666666667,0.795714285714286,0.795238095238096,0.479166666666667,0.79375,0.690861992945326,0.682183908045977,0.686617405582923,0.671636904761905,0.748958333333334,0.695555555555556,0.817948717948718,0.811728395061728,0.791358024691358,0.804938271604938,0.759285714285714,0.806081081081081,0.737789987789988,0.786904761904762,0.700608465608466
lrl,0.748529411764706,0.753225806451613,0.611784511784512,0.613690476190476,0.591129032258065,0.481770833333333,0.627777777777778,0.72037037037037,0.49468005952381,0.583620689655172,0.533145363408521,0.732967032967033,0.7,0.502916666666667,0.802380952380952,0.708333333333334,NA,0.562345679012346,0.444270833333333,0.807142857142857,0.585837438423645,0.824739583333333,0.847850529100529,0.866512345679013,0.83984375,0.805208333333333,0.838172043010753,0.813020833333333,0.797395833333333,0.800520833333333,0.797916666666667,0.815740740740741,0.819791666666667,0.808779761904762,0.820833333333333,0.808506944444444,0.805208333333333,0.829450757575758,0.836681547619048,0.847135416666667,0.811979166666667,0.792633928571429,0.824479166666667,0.811979166666667,0.820833333333333,0.797395833333333,0.828417818740399,0.824441964285714,0.811160714285714,0.48396164021164,0.750252525252525,0.58832671957672,0.806770833333333,0.832258064516129,0.822395833333333,0.829971590909091,0.824739583333333,0.76875,0.777083333333333,0.789583333333333,0.786458333333333,0.779166666666667,0.57202380952381,0.728439153439154,0.577657527657528,0.608950617283951,0.555246913580247,0.526951058201058,0.747453703703704,0.639506172839506,0.847115384615385,0.841975308641975,0.797222222222222,0.82962962962963,0.777604166666667,0.802619047619048,0.769489795918367,0.796279761904762,0.599617346938775
lsa,0.778924162257496,0.82172619047619,0.734285714285714,0.732285714285714,0.703472222222222,0.610285714285714,0.643131868131868,0.694897959183674,0.615520282186949,0.475457875457875,0.553571428571429,0.747959183673469,0.626455026455026,0.607843137254902,0.743551587301587,0.69608843537415,0.562345679012346,NA,0.600285714285714,0.843619047619048,0.436996336996337,0.768,0.933248299319728,0.85858843537415,0.857904761904762,0.823619047619048,0.855853174603175,0.831619047619048,0.803619047619048,0.820285714285714,0.838285714285714,0.837755102040816,0.851619047619048,0.842952380952381,0.841619047619048,0.831460317460317,0.811619047619048,0.851316017316017,0.875904761904762,0.836952380952381,0.851619047619048,0.847333333333333,0.847619047619048,0.851619047619048,0.821619047619048,0.821619047619048,0.831619047619048,0.823333333333333,0.851619047619048,0.586139455782313,0.675925925925926,0.439710884353742,0.877333333333333,0.853373015873016,0.843619047619048,0.877030303030303,0.871952380952381,0.814666666666667,0.837619047619048,0.855619047619048,0.833619047619048,0.820285714285714,0.564912280701754,0.699914965986395,0.61352380952381,0.310544217687075,0.456972789115646,0.507908163265306,0.578486394557823,0.548534798534799,0.847727272727273,0.848136645962733,0.791304347826087,0.815527950310559,0.843333333333333,0.810119047619048,0.691622574955908,0.854571428571428,0.674534161490683
luz,0.714355742296919,0.727604166666667,0.599479166666667,0.670977011494253,0.631451612903226,0.366428571428571,0.600298438934803,0.660934744268078,0.509293394777266,0.599096880131363,0.692105263157895,0.774267399267399,0.64564594356261,0.541269841269841,0.765952380952381,0.702777777777778,0.444270833333333,0.600285714285714,NA,0.787049062049062,0.587889983579639,0.771717171717172,0.872883597883598,0.843595679012346,0.792929292929293,0.764141414141414,0.7953125,0.773232323232323,0.748989898989899,0.768181818181818,0.744444444444445,0.809259259259259,0.789393939393939,0.777958152958153,0.773232323232323,0.773905723905724,0.771717171717172,0.819467401285583,0.805772005772006,0.808585858585859,0.789393939393939,0.763467261904762,0.795959595959596,0.789393939393939,0.786868686868687,0.775505050505051,0.779092261904762,0.805483405483405,0.792640692640693,0.460416666666667,0.605989583333333,0.585648148148148,0.768181818181818,0.797311827956989,0.762121212121212,0.784159779614325,0.78989898989899,0.704040404040404,0.736363636363636,0.732828282828283,0.745454545454545,0.734343434343434,0.543995859213251,0.703935185185185,0.630121527777778,0.579487179487179,0.58543956043956,0.55598544973545,0.661574074074074,0.595943562610229,0.829333333333333,0.814102564102564,0.776923076923077,0.802564102564103,0.707323232323232,0.752020202020202,0.726904761904762,0.788131313131313,0.621995464852608
mnj,0.82233893557423,0.848310291858679,0.789105339105339,0.800238095238095,0.783294930875576,0.828499278499278,0.76614849796668,0.74891156462585,0.83026113671275,0.782698412698413,0.808771929824561,0.806944444444444,0.823015873015873,0.776530612244898,0.750127551020408,0.789761904761905,0.807142857142857,0.843619047619048,0.787049062049062,NA,0.849126984126984,0.774013605442177,0.817074829931973,0.87702947845805,0.741632653061224,0.756666666666667,0.795798319327731,0.765238095238095,0.778095238095238,0.775238095238095,0.767142857142857,0.785238095238095,0.766190476190476,0.699591836734694,0.741428571428571,0.760793650793651,0.760476190476191,0.727186147186147,0.742312925170068,0.753061224489796,0.774761904761905,0.769257703081233,0.785442176870748,0.767619047619048,0.762857142857143,0.767619047619048,0.768767507002801,0.75469387755102,0.761360544217687,0.774421768707483,0.797395833333333,0.734319727891156,0.729251700680272,0.715151515151515,0.74,0.713568336425479,0.725408163265306,0.699523809523809,0.712857142857143,0.718571428571429,0.705714285714286,0.704285714285714,0.878285714285714,0.722074829931973,0.780691964285714,0.812820512820513,0.841483516483516,0.734353741496599,0.746394557823129,0.811728395061728,0.731410256410257,0.716666666666667,0.748148148148148,0.749382716049383,0.702585034013605,0.821056547619048,0.745343137254902,0.436122448979592,0.797276956759715
ntz,0.769239631336406,0.790986394557823,0.705423280423281,0.680131362889984,0.688793103448276,0.65311986863711,0.696385281385281,0.712202380952381,0.545634920634921,0.468229166666667,0.525,0.7148033126294,0.640348182283666,0.436666666666667,0.740136054421769,0.686941964285714,0.585837438423645,0.436996336996337,0.587889983579639,0.849126984126984,NA,0.813333333333333,0.852455357142857,0.847842261904762,0.854126984126984,0.815555555555556,0.846551724137931,0.843333333333333,0.81,0.839444444444444,0.82,0.850520833333333,0.86,0.852777777777778,0.837777777777778,0.834867724867725,0.840555555555556,0.859747474747475,0.883015873015873,0.853888888888889,0.871111111111111,0.835057471264368,0.862222222222222,0.871111111111111,0.857222222222222,0.846111111111111,0.848888888888889,0.831666666666667,0.86,0.534226190476191,0.648015873015873,0.5234375,0.886666666666667,0.85858843537415,0.851666666666667,0.873383838383838,0.88718253968254,0.797777777777778,0.822777777777778,0.855,0.831111111111111,0.823888888888889,0.630627705627706,0.687388392857143,0.659232804232804,0.432275132275132,0.447530864197531,0.520610119047619,0.668898809523809,0.574867724867725,0.835930735930736,0.84927536231884,0.790165631469979,0.843478260869565,0.805,0.770114942528736,0.642127496159754,0.869126984126984,0.653708791208791
oru,0.778151260504202,0.811827956989247,0.737205387205387,0.793888888888889,0.781182795698925,0.843434343434343,0.813636363636364,0.761995464852608,0.825806451612903,0.755555555555556,0.803508771929825,0.822222222222222,0.82015873015873,0.798412698412699,0.727253401360544,0.780952380952381,0.824739583333333,0.768,0.771717171717172,0.774013605442177,0.813333333333333,NA,0.834013605442177,0.847936507936508,0.721904761904762,0.71952380952381,0.690686274509804,0.72047619047619,0.701428571428571,0.726190476190476,0.70952380952381,0.744285714285714,0.71952380952381,0.733809523809524,0.741904761904762,0.717460317460317,0.727619047619048,0.703852813852814,0.741428571428571,0.694761904761905,0.733809523809524,0.733333333333333,0.727142857142857,0.729047619047619,0.742857142857143,0.726190476190476,0.729901960784314,0.728571428571429,0.735850340136054,0.770476190476191,0.7625,0.765476190476191,0.686666666666667,0.707070707070707,0.716190476190476,0.70004329004329,0.658333333333333,0.726190476190476,0.729047619047619,0.718095238095238,0.72047619047619,0.698095238095238,0.819666666666667,0.821190476190476,0.783246527777778,0.761538461538462,0.808882783882784,0.747619047619048,0.768095238095238,0.734215167548501,0.826923076923077,0.82716049382716,0.79320987654321,0.803086419753086,0.695238095238095,0.784895833333333,0.841666666666667,0.743333333333333,0.737274220032841
os1,0.845989974937343,0.844013605442177,0.805291005291005,0.825744047619048,0.843537414965986,0.89537037037037,0.850643500643501,0.850079365079365,0.841596638655462,0.852455357142857,0.857575757575757,0.857471264367816,0.860866910866911,0.823188405797101,0.758779761904762,0.821636904761905,0.847850529100529,0.933248299319728,0.872883597883598,0.817074829931973,0.852455357142857,0.834013605442177,NA,0.398075396825397,0.867823129251701,0.874489795918367,0.868557422969188,0.873809523809524,0.870680272108844,0.884013605442177,0.862585034013605,0.885178571428571,0.883333333333333,0.87952380952381,0.875442176870748,0.875600907029479,0.883333333333333,0.874545454545455,0.880408163265306,0.882380952380952,0.877619047619048,0.881372549019608,0.877142857142857,0.878571428571429,0.877823129251701,0.881904761904762,0.89656862745098,0.902380952380952,0.863265306122449,0.871607142857143,0.878240740740741,0.792202380952381,0.850680272108844,0.865367965367966,0.874965986394558,0.855213358070501,0.850646258503401,0.870680272108844,0.880204081632653,0.870680272108844,0.880204081632653,0.874965986394558,0.87014652014652,0.769791666666667,0.817559523809524,0.918390804597701,0.929146141215107,0.820654761904762,0.844166666666667,0.80468253968254,0.832967032967033,0.831746031746032,0.819753086419753,0.838271604938272,0.83687074829932,0.831274131274131,0.754212454212454,0.850204081632653,0.884722222222222
os2,0.862802840434419,0.865238095238095,0.85462962962963,0.88125,0.854603174603175,0.878858024691358,0.891591591591592,0.859861111111111,0.819701213818861,0.828050595238095,0.839393939393939,0.874630541871921,0.862861212861213,0.854347826086957,0.819642857142857,0.876458333333333,0.866512345679013,0.85858843537415,0.843595679012346,0.87702947845805,0.847842261904762,0.847936507936508,0.398075396825397,NA,0.852539682539682,0.863492063492063,0.83937908496732,0.849206349206349,0.873968253968254,0.866349206349206,0.856349206349206,0.855972222222222,0.868253968253968,0.872426303854875,0.849206349206349,0.863650793650794,0.877777777777778,0.85994227994228,0.87702947845805,0.858253968253968,0.862539682539683,0.86311858076564,0.863492063492063,0.873015873015873,0.861111111111111,0.873174603174603,0.886647992530345,0.871111111111111,0.846507936507936,0.877123015873016,0.826388888888889,0.809970238095238,0.827460317460318,0.855892255892256,0.854126984126984,0.832005772005772,0.844047619047619,0.853174603174603,0.861269841269841,0.853174603174603,0.861269841269841,0.857460317460317,0.846382783882784,0.819166666666666,0.853979276895944,0.871264367816092,0.913136288998358,0.804603174603175,0.843472222222222,0.813148148148148,0.88525641025641,0.882098765432099,0.872222222222222,0.890740740740741,0.860793650793651,0.840540540540541,0.769556369556369,0.873015873015873,0.883664021164021
p10,0.804796918767507,0.806451612903226,0.84949494949495,0.825,0.82741935483871,0.857070707070707,0.814416896235078,0.860090702947846,0.788172043010753,0.836349206349206,0.824561403508772,0.811805555555556,0.846825396825397,0.812698412698413,0.806675170068027,0.808333333333334,0.83984375,0.857904761904762,0.792929292929293,0.741632653061224,0.854126984126984,0.721904761904762,0.867823129251701,0.852539682539682,NA,0.282380952380952,0.246078431372549,0.274285714285714,0.306666666666667,0.290952380952381,0.235714285714286,0.291428571428571,0.261428571428571,0.306666666666667,0.251904761904762,0.217936507936508,0.244761904761905,0.256493506493506,0.143061224489796,0.262380952380952,0.276666666666667,0.275,0.276666666666667,0.259047619047619,0.231904761904762,0.280952380952381,0.266666666666667,0.314285714285714,0.277755102040816,0.8,0.815104166666667,0.831632653061225,0.339523809523809,0.240909090909091,0.265238095238095,0.311471861471861,0.339523809523809,0.33,0.30047619047619,0.385714285714286,0.331904761904762,0.321428571428571,0.791,0.84047619047619,0.752690972222222,0.832692307692308,0.823626373626374,0.768503401360544,0.832380952380952,0.807936507936508,0.866025641025641,0.864814814814815,0.874074074074074,0.880246913580247,0.355714285714286,0.849479166666667,0.829901960784314,0.783333333333333,0.835495347564313
p11,0.777836134453781,0.772043010752688,0.797474747474748,0.816666666666667,0.801612903225806,0.824747474747475,0.804086317722681,0.787233560090703,0.764516129032258,0.796666666666667,0.814035087719298,0.790277777777778,0.864648526077098,0.758730158730159,0.802551020408163,0.787142857142857,0.805208333333333,0.823619047619048,0.764141414141414,0.756666666666667,0.815555555555556,0.71952380952381,0.874489795918367,0.863492063492063,0.282380952380952,NA,0.292647058823529,0.076666666666667,0.093333333333333,0.180952380952381,0.233333333333333,0.17047619047619,0.161428571428571,0.311632653061224,0.10047619047619,0.272222222222222,0.100952380952381,0.282424242424242,0.346666666666667,0.399047619047619,0.14952380952381,0.142366946778711,0.252857142857143,0.13047619047619,0.13047619047619,0.190476190476191,0.147759103641457,0.317823129251701,0.217755102040816,0.750476190476191,0.783854166666667,0.788775510204082,0.391904761904762,0.295959595959596,0.293809523809524,0.388138528138528,0.435714285714286,0.291904761904762,0.291904761904762,0.353809523809524,0.265238095238095,0.247142857142857,0.807666666666667,0.854285714285714,0.748003472222222,0.808333333333333,0.78452380952381,0.739931972789116,0.821904761904762,0.821869488536155,0.869871794871795,0.867283950617284,0.85679012345679,0.865432098765432,0.381904761904762,0.8265625,0.822058823529412,0.79047619047619,0.807909140667761
p12,0.776948051948052,0.8,0.805208333333334,0.802873563218391,0.792222222222222,0.845833333333333,0.852888257575758,0.820961718020542,0.825555555555555,0.835632183908046,0.824561403508772,0.819565217391305,0.880065359477124,0.805,0.820546737213404,0.795588235294118,0.838172043010753,0.855853174603175,0.7953125,0.795798319327731,0.846551724137931,0.690686274509804,0.868557422969188,0.83937908496732,0.246078431372549,0.292647058823529,NA,0.303921568627451,0.307843137254902,0.273039215686274,0.273529411764706,0.332843137254902,0.305882352941176,0.322268907563025,0.27843137254902,0.266666666666667,0.298529411764706,0.307843137254902,0.304901960784314,0.247549019607843,0.326470588235294,0.282034632034632,0.184313725490196,0.308333333333333,0.268137254901961,0.308333333333333,0.323953823953824,0.376190476190476,0.28641456582633,0.820588235294118,0.802150537634408,0.831582633053221,0.372549019607843,0.324747474747475,0.317647058823529,0.33578431372549,0.378921568627451,0.330392156862745,0.340686274509804,0.420098039215686,0.341666666666667,0.328921568627451,0.811666666666667,0.868627450980392,0.775358422939068,0.839333333333333,0.825904761904762,0.781792717086835,0.826470588235294,0.826556776556776,0.893333333333333,0.891025641025641,0.900641025641025,0.898076923076923,0.441666666666667,0.878494623655914,0.854545454545455,0.775980392156863,0.811862244897959
p13,0.767051820728291,0.753763440860215,0.808585858585859,0.825,0.813440860215054,0.82979797979798,0.808126721763085,0.790566893424036,0.770967741935484,0.82,0.814035087719298,0.783333333333333,0.852063492063492,0.774603174603175,0.772491496598639,0.788571428571429,0.813020833333333,0.831619047619048,0.773232323232323,0.765238095238095,0.843333333333333,0.72047619047619,0.873809523809524,0.849206349206349,0.274285714285714,0.076666666666667,0.303921568627451,NA,0.097619047619048,0.185714285714286,0.260952380952381,0.145238095238095,0.14952380952381,0.310680272108844,0.064285714285714,0.272539682539682,0.085238095238095,0.276450216450216,0.343333333333333,0.389047619047619,0.104285714285714,0.135014005602241,0.227142857142857,0.109047619047619,0.102380952380952,0.16047619047619,0.13109243697479,0.281156462585034,0.187755102040816,0.758095238095238,0.797916666666667,0.790680272108844,0.376190476190476,0.297979797979798,0.277619047619048,0.385497835497836,0.443571428571429,0.309523809523809,0.285238095238095,0.364285714285714,0.247142857142857,0.259523809523809,0.807666666666667,0.829047619047619,0.758420138888889,0.830769230769231,0.789010989010989,0.745646258503401,0.83,0.821869488536155,0.853846153846154,0.851851851851852,0.832098765432099,0.839506172839506,0.397142857142857,0.8390625,0.822058823529412,0.785238095238095,0.797564313081555
p14,0.777836134453781,0.780107526881721,0.801010101010101,0.816666666666667,0.797311827956989,0.794444444444444,0.806611570247934,0.769138321995465,0.746774193548387,0.796666666666667,0.76140350877193,0.797222222222222,0.866349206349206,0.734920634920635,0.787372448979592,0.792857142857143,0.797395833333333,0.803619047619048,0.748989898989899,0.778095238095238,0.81,0.701428571428571,0.870680272108844,0.873968253968254,0.306666666666667,0.093333333333333,0.307843137254902,0.097619047619048,NA,0.206666666666667,0.252857142857143,0.214285714285714,0.161428571428571,0.329251700680272,0.14047619047619,0.287460317460317,0.144761904761905,0.311948051948052,0.361428571428571,0.407142857142857,0.187619047619048,0.201190476190476,0.255238095238095,0.168571428571429,0.164285714285714,0.22,0.153151260504202,0.328299319727891,0.247278911564626,0.752380952380953,0.766666666666667,0.792108843537415,0.40952380952381,0.338383838383838,0.317619047619048,0.410519480519481,0.436666666666667,0.311904761904762,0.316666666666667,0.373809523809524,0.29,0.303809523809524,0.787666666666667,0.826666666666667,0.766232638888889,0.782692307692308,0.781318681318681,0.759931972789116,0.842857142857143,0.821869488536155,0.850641025641026,0.848765432098765,0.838271604938271,0.845679012345679,0.398095238095238,0.823958333333333,0.835294117647059,0.775714285714286,0.792966611932129
p15,0.765091036414566,0.783870967741935,0.808080808080808,0.813333333333333,0.796774193548387,0.826262626262626,0.814921946740129,0.821043083900227,0.756989247311828,0.812222222222223,0.790350877192983,0.799305555555556,0.862063492063492,0.745238095238095,0.829634353741497,0.799047619047619,0.800520833333333,0.820285714285714,0.768181818181818,0.775238095238095,0.839444444444444,0.726190476190476,0.884013605442177,0.866349206349206,0.290952380952381,0.180952380952381,0.273039215686274,0.185714285714286,0.206666666666667,NA,0.31,0.231428571428571,0.171904761904762,0.337823129251701,0.185238095238095,0.325238095238095,0.177619047619048,0.305714285714286,0.336190476190476,0.345714285714286,0.202857142857143,0.150700280112045,0.202857142857143,0.193333333333333,0.181904761904762,0.248571428571429,0.199719887955182,0.36687074829932,0.237278911564626,0.762857142857143,0.781770833333333,0.807823129251701,0.378095238095238,0.343939393939394,0.348095238095238,0.373333333333333,0.399047619047619,0.333809523809524,0.342380952380952,0.417619047619048,0.335714285714286,0.323809523809524,0.813,0.854761904761905,0.752170138888889,0.819871794871795,0.810164835164835,0.747551020408163,0.828095238095238,0.831128747795415,0.889102564102564,0.885802469135803,0.862345679012346,0.878395061728395,0.428095238095238,0.8484375,0.82843137254902,0.799047619047619,0.809633278598796
p16,0.754306722689076,0.77741935483871,0.762626262626263,0.786111111111111,0.773655913978495,0.815151515151515,0.784618916437098,0.801995464852608,0.755376344086022,0.798333333333333,0.846491228070176,0.81875,0.877301587301587,0.790476190476191,0.788477891156463,0.786428571428572,0.797916666666667,0.838285714285714,0.744444444444445,0.767142857142857,0.82,0.70952380952381,0.862585034013605,0.856349206349206,0.235714285714286,0.233333333333333,0.273529411764706,0.260952380952381,0.252857142857143,0.31,NA,0.258095238095238,0.267142857142857,0.31734693877551,0.245714285714286,0.204603174603175,0.231428571428571,0.339134199134199,0.281904761904762,0.349047619047619,0.282380952380952,0.303641456582633,0.303333333333333,0.264761904761905,0.270952380952381,0.29,0.273249299719888,0.358299319727891,0.333469387755102,0.774761904761905,0.78125,0.803061224489796,0.375714285714286,0.292929292929293,0.29,0.358874458874459,0.427619047619048,0.297619047619048,0.311428571428571,0.38952380952381,0.309047619047619,0.300952380952381,0.781,0.857142857142857,0.756857638888889,0.807051282051282,0.776831501831502,0.733265306122449,0.830952380952381,0.834832451499118,0.876282051282051,0.873456790123457,0.853703703703704,0.862345679012346,0.388571428571429,0.84375,0.830882352941177,0.800952380952381,0.808196496989601
p17,0.77359022556391,0.784285714285714,0.817283950617284,0.858333333333333,0.836428571428572,0.849537037037037,0.832227682227682,0.826845238095238,0.803921568627451,0.815104166666667,0.848484848484848,0.804022988505747,0.871723646723647,0.795652173913043,0.800074404761905,0.81125,0.815740740740741,0.837755102040816,0.809259259259259,0.785238095238095,0.850520833333333,0.744285714285714,0.885178571428571,0.855972222222222,0.291428571428571,0.17047619047619,0.332843137254902,0.145238095238095,0.214285714285714,0.231428571428571,0.258095238095238,NA,0.184761904761905,0.373061224489796,0.14047619047619,0.336984126984127,0.121904761904762,0.36051948051948,0.375714285714286,0.45952380952381,0.146666666666667,0.188445378151261,0.284285714285714,0.144285714285714,0.08952380952381,0.196190476190476,0.185994397759104,0.298775510204082,0.243469387755102,0.785,0.809259259259259,0.825178571428571,0.407142857142857,0.288888888888889,0.274285714285714,0.417662337662338,0.444285714285714,0.376666666666667,0.323333333333333,0.414761904761905,0.311428571428571,0.326666666666667,0.817307692307692,0.87875,0.767868165784833,0.845402298850575,0.798522167487685,0.77327380952381,0.856666666666667,0.853571428571429,0.857051282051282,0.854938271604938,0.862962962962963,0.87037037037037,0.445238095238095,0.845045045045045,0.852564102564103,0.81047619047619,0.826812169312169
