L1,L2,Score
pt5,pt1,0.215389726471659
pt1,pt5,0.215389726471659
pb7,p17,0.216031998112975
p17,pb7,0.216031998112975
pb2,p17,0.216749998489759
p17,pb2,0.216749998489759
pb6,p11,0.218248709994233
p11,pb6,0.218248709994233
pb4,p15,0.222260456095349
p15,pb4,0.222260456095349
ps5,ps4,0.22433687770168
ps4,ps5,0.22433687770168
pb6,p17,0.225207373901636
p17,pb6,0.225207373901636
pt3,pt1,0.228537014438088
pt1,pt3,0.228537014438088
pb2,p14,0.229546704895916
p14,pb2,0.229546704895916
pb7,p15,0.230629181915641
p15,pb7,0.230629181915641
pt5,ps3,0.232249875480006
ps3,pt5,0.232249875480006
pb1,p15,0.232783250846982
p15,pb1,0.232783250846982
pb3,p15,0.234995586937336
p15,pb3,0.234995586937336
pb6,pb2,0.235025646682478
pb2,pb6,0.235025646682478
p15,p14,0.235551351435174
p14,p15,0.235551351435174
pb9,p22,0.236565699138209
p22,pb9,0.236565699138209
pt3,pt2,0.238076273616467
pt2,pt3,0.238076273616467
pb9,pb4,0.238524162288837
pb4,pb9,0.238524162288837
p21,p16,0.239799931964113
p16,p21,0.239799931964113
pt2,ps3,0.239956938070147
pb3,p22,0.240078125000001
p22,pb3,0.240078125000001
p17,p14,0.244399185336049
p14,p17,0.244399185336049
pt5,pt3,0.246062214638926
pt3,pt5,0.246062214638926
pb3,pb2,0.248392266228226
pb2,pb3,0.248392266228226
pb9,p11,0.248870436764451
p11,pb9,0.248870436764451
ps3,pt2,0.249918857513796
pb6,p14,0.250100535156371
p14,pb6,0.250100535156371
pb9,pb1,0.251790741163866
pb1,pb9,0.251790741163866
pt4,pb7,0.25182635159411
pb7,pt4,0.25182635159411
ps4,ps2,0.251840123245465
ps2,ps4,0.251840123245465
p21,p10,0.254256568713559
p10,p21,0.254256568713559
pb5,pb3,0.258951706053134
pb3,pb5,0.258951706053134
pb3,p13,0.259335777308314
p13,pb3,0.259335777308314
ps2,p23,0.259766264121544
p23,ps2,0.259766264121544
ps4,ps1,0.260063953182517
ps1,ps4,0.260063953182517
pb4,pb3,0.260541839632948
pb3,pb4,0.260541839632948
pt4,p22,0.263952569169961
p22,pt4,0.263952569169961
pb5,p10,0.266140994613163
p10,pb5,0.266140994613163
p17,p15,0.266151887296176
p15,p17,0.266151887296176
pt1,ps3,0.26705944849568
ps3,pt1,0.26705944849568
p22,p16,0.267196556761597
p16,p22,0.267196556761597
p23,p19,0.267277315702108
p19,p23,0.267277315702108
p16,p11,0.267592448119832
p11,p16,0.267592448119832
pt3,ps3,0.271832639212725
ps3,pt3,0.271832639212725
p16,p10,0.272012183633738
p10,p16,0.272012183633738
ps3,p20,0.272717173961344
p20,ps3,0.272717173961344
pb9,pb3,0.272961916278615
pb3,pb9,0.272961916278615
pb9,p15,0.273207412049057
p15,pb9,0.273207412049057
pb3,p18,0.277547509189021
p18,pb3,0.277547509189021
pb9,p17,0.278288050292459
p17,pb9,0.278288050292459
ps3,pb5,0.279138721083258
pb5,ps3,0.279138721083258
p22,p21,0.279172439953428
p21,p22,0.279172439953428
pb6,pb3,0.2795074566456
pb3,pb6,0.2795074566456
pt2,p22,0.279752314156637
p22,pt2,0.279752314156637
ps2,p10,0.280051665716108
p10,ps2,0.280051665716108
pb9,p14,0.280776751309814
p14,pb9,0.280776751309814
ps2,pb6,0.281457777188242
pb6,ps2,0.281457777188242
pb3,pb1,0.281748256103638
pb1,pb3,0.281748256103638
ps5,ps2,0.281907194550875
ps2,ps5,0.281907194550875
p22,p10,0.282089879888357
p10,p22,0.282089879888357
p20,p16,0.282620262276612
p16,p20,0.282620262276612
p12,p10,0.282671300094923
p10,p12,0.282671300094923
pt5,p11,0.282838191330344
p11,pt5,0.282838191330344
pt4,p13,0.283195360366681
p13,pt4,0.283195360366681
ps3,pb6,0.283309494993949
pb6,ps3,0.283309494993949
ps3,p22,0.284183722494476
p22,ps3,0.284183722494476
pb3,p21,0.28424293516109
p21,pb3,0.28424293516109
ps3,pb7,0.284553522171706
pb7,ps3,0.284553522171706
ps2,p19,0.284772239675122
p19,ps2,0.284772239675122
p25,p12,0.284984118282518
p12,p25,0.284984118282518
pb6,p15,0.285050082691049
p15,pb6,0.285050082691049
pt5,pb7,0.28605306234756
pb7,pt5,0.28605306234756
ps2,p24,0.286167195060906
p24,ps2,0.286167195060906
pt4,ps2,0.286235679767498
ps2,pt4,0.286235679767498
pt5,ps2,0.286600057286315
ps2,pt5,0.286600057286315
p16,p14,0.287399870101755
p14,p16,0.287399870101755
pb9,p18,0.28751743808923
p18,pb9,0.28751743808923
pt4,pb6,0.28775634138366
pb6,pt4,0.28775634138366
pb8,p21,0.287919880818898
p21,pb8,0.287919880818898
pb3,p20,0.288113089659482
p20,pb3,0.288113089659482
ps4,ps3,0.289008581995764
ps3,ps4,0.289008581995764
p20,p10,0.289080064951288
p10,p20,0.289080064951288
pb3,p11,0.289179685068776
p11,pb3,0.289179685068776
pt4,pb4,0.28941505052407
pb4,pt4,0.28941505052407
pb3,p14,0.289913304177163
p14,pb3,0.289913304177163
pb8,p22,0.291256804882258
p22,pb8,0.291256804882258
ps2,pb5,0.291735011548891
pb5,ps2,0.291735011548891
p25,p23,0.292005954574773
p23,p25,0.292005954574773
ps2,ps1,0.292164234725144
ps1,ps2,0.292164234725144
ps5,ps3,0.292435246481139
ps3,ps5,0.292435246481139
pb7,pb3,0.295318102322492
pb3,pb7,0.295318102322492
p23,p10,0.296146771696723
p10,p23,0.296146771696723
ps2,p20,0.296222430783671
p20,ps2,0.296222430783671
p25,p24,0.29629471738077
p24,p25,0.29629471738077
pt5,p13,0.296831720145654
p13,pt5,0.296831720145654
p17,p16,0.297145050095257
p16,p17,0.297145050095257
pb4,p10,0.297188880390841
p10,pb4,0.297188880390841
pt4,pb1,0.297214301381883
pb1,pt4,0.297214301381883
pt4,pb5,0.297949393283794
pb5,pt4,0.297949393283794
p16,p13,0.29927599550618
p13,p16,0.29927599550618
p18,p10,0.300281293952181
p10,p18,0.300281293952181
pt5,p22,0.301615008413141
p22,pt5,0.301615008413141
p25,p10,0.302486079523175
p10,p25,0.302486079523175
pt1,pb7,0.302742408944732
pb7,pt1,0.302742408944732
pt2,pb6,0.303471357409714
pb6,pt2,0.303471357409714
pt2,pb5,0.304094851246022
pb5,pt2,0.304094851246022
p21,p19,0.304149399828523
p19,p21,0.304149399828523
pt4,p11,0.304262325784653
p11,pt4,0.304262325784653
pb4,p16,0.304433528362693
p16,pb4,0.304433528362693
pt4,p20,0.304433837844628
p20,pt4,0.304433837844628
ps2,pt2,0.304988873978701
pb8,pb6,0.305362643671816
pb6,pb8,0.305362643671816
pb5,p12,0.306031106635338
p12,pb5,0.306031106635338
p23,p20,0.306863440721082
p20,p23,0.306863440721082
p18,p16,0.307416511405803
p16,p18,0.307416511405803
ps2,p22,0.308562742779938
p22,ps2,0.308562742779938
pb7,p21,0.308832809532248
p21,pb7,0.308832809532248
pb7,p10,0.308883888117659
p10,pb7,0.308883888117659
pt2,ps2,0.309042223599188
ps2,pb4,0.309708607942191
pb4,ps2,0.309708607942191
ps3,p10,0.309788654060068
p10,ps3,0.309788654060068
p21,p12,0.30989919595482
p12,p21,0.30989919595482
pt5,pb2,0.310409806032277
pb2,pt5,0.310409806032277
pt5,pb4,0.310649269474178
pb4,pt5,0.310649269474178
pt4,pb2,0.311127404212881
pb2,pt4,0.311127404212881
pt1,ps2,0.311187508467689
ps2,pt1,0.311187508467689
pb5,p16,0.311274011785118
p16,pb5,0.311274011785118
ps3,p21,0.311493822538377
p21,ps3,0.311493822538377
pb8,p23,0.311815774178726
p23,pb8,0.311815774178726
p21,p11,0.313036177125543
p11,p21,0.313036177125543
ps3,pb4,0.313040168730872
pb4,ps3,0.313040168730872
p15,p12,0.31304194232128
p12,p15,0.31304194232128
p13,p10,0.313276976628544
p10,p13,0.313276976628544
pb2,p10,0.313306374403911
p10,pb2,0.313306374403911
p21,p13,0.313602396309516
p13,p21,0.313602396309516
p16,p12,0.313906390639066
p12,p16,0.313906390639066
p24,p23,0.314024962151864
p23,p24,0.314024962151864
ps2,p21,0.31476760149049
p21,ps2,0.31476760149049
p23,p22,0.314876395225944
p22,p23,0.314876395225944
p23,p13,0.315116602024834
p13,p23,0.315116602024834
bgp,bcc,0.315125795747789
bcc,bgp,0.315125795747789
pb9,pb7,0.315205930280858
pb7,pb9,0.315205930280858
ps4,p23,0.315501343914724
p23,ps4,0.315501343914724
pb9,p10,0.315547861570089
p10,pb9,0.315547861570089
p24,p21,0.316613241032981
p21,p24,0.316613241032981
pt5,pb1,0.316781623544834
pb1,pt5,0.316781623544834
pb7,p16,0.316907454762315
p16,pb7,0.316907454762315
pb3,p10,0.3171001746507
p10,pb3,0.3171001746507
pb1,p10,0.317164470092803
p10,pb1,0.317164470092803
pb7,p19,0.317185216120276
p19,pb7,0.317185216120276
ps3,pb9,0.318055094590111
pb9,ps3,0.318055094590111
p20,p12,0.318100358422941
p12,p20,0.318100358422941
pb4,p23,0.318267369058984
p23,pb4,0.318267369058984
ps3,p17,0.318976616688126
p17,ps3,0.318976616688126
pt5,pb6,0.319388738612692
pb6,pt5,0.319388738612692
ps3,pb1,0.319427059401392
pb1,ps3,0.319427059401392
pt2,pb4,0.319667251535282
pb4,pt2,0.319667251535282
pt5,pb5,0.31984191452137
pb5,pt5,0.31984191452137
pb6,p21,0.320316488004084
p21,pb6,0.320316488004084
pb8,p13,0.320601331119972
p13,pb8,0.320601331119972
pt2,pb7,0.320642787414584
pb7,pt2,0.320642787414584
ps3,p13,0.320677028492404
p13,ps3,0.320677028492404
pb6,p10,0.320677071201181
p10,pb6,0.320677071201181
p24,p16,0.321511618885484
p16,p24,0.321511618885484
p23,p11,0.321905776935679
p11,p23,0.321905776935679
p11,p10,0.322137546756896
p10,p11,0.322137546756896
ps2,p18,0.322193903216072
p18,ps2,0.322193903216072
pb2,p12,0.322477108413101
p12,pb2,0.322477108413101
pb4,p21,0.322795323659954
p21,pb4,0.322795323659954
p25,p21,0.322865734082888
p21,p25,0.322865734082888
pt2,p20,0.323540028563806
p20,pt2,0.323540028563806
ps2,pb1,0.323879200908667
pb1,ps2,0.323879200908667
pb1,p16,0.324585959370064
p16,pb1,0.324585959370064
pt2,pb2,0.324845387566385
pb2,pt2,0.324845387566385
pb2,p23,0.324946237843411
p23,pb2,0.324946237843411
pb8,p20,0.324962743337796
p20,pb8,0.324962743337796
pb9,p12,0.325017369073514
p12,pb9,0.325017369073514
pb3,p17,0.325256405017775
p17,pb3,0.325256405017775
pb8,pb7,0.325491763098776
pb7,pb8,0.325491763098776
pt2,p13,0.326212111781914
p13,pt2,0.326212111781914
pb8,pb5,0.326420839723501
pb5,pb8,0.326420839723501
p21,p20,0.327179846851986
p20,p21,0.327179846851986
pt2,pb1,0.327619942083433
pb1,pt2,0.327619942083433
ps4,p24,0.327676646643392
p24,ps4,0.327676646643392
pb8,p19,0.327744054908882
p19,pb8,0.327744054908882
p21,p14,0.327782805429864
p14,p21,0.327782805429864
pt5,p20,0.327994734532691
p20,pt5,0.327994734532691
pt4,p14,0.329097702569171
p14,pt4,0.329097702569171
pb6,p23,0.329446355905806
p23,pb6,0.329446355905806
pb3,p23,0.329753388926216
p23,pb3,0.329753388926216
pb8,pb4,0.330235726816931
pb4,pb8,0.330235726816931
pt1,p22,0.330313325783316
p22,pt1,0.330313325783316
pb3,p25,0.330655809859156
p25,pb3,0.330655809859156
pb6,p16,0.33139507765979
p16,pb6,0.33139507765979
ps2,pb7,0.33198294846788
pb7,ps2,0.33198294846788
p12,p11,0.332162273868948
p11,p12,0.332162273868948
p15,p10,0.33262303241461
p10,p15,0.33262303241461
ps2,p25,0.332652441083126
p25,ps2,0.332652441083126
pt4,p18,0.333249674514911
p18,pt4,0.333249674514911
pt1,p11,0.333400671307808
p11,pt1,0.333400671307808
ps2,p17,0.333469363959659
p17,ps2,0.333469363959659
pb5,p21,0.333478172099867
p21,pb5,0.333478172099867
p17,p10,0.333505899021825
p10,p17,0.333505899021825
pt2,p11,0.334075550434432
p11,pt2,0.334075550434432
pt5,p18,0.33558569127055
p18,pt5,0.33558569127055
pb9,p23,0.335985229574023
p23,pb9,0.335985229574023
pb6,p19,0.336596495416982
p19,pb6,0.336596495416982
pt1,p20,0.336722721939774
p20,pt1,0.336722721939774
pt4,p21,0.336887989005571
p21,pt4,0.336887989005571
p24,p19,0.337197236831289
p19,p24,0.337197236831289
p23,p18,0.337983795814727
p18,p23,0.337983795814727
ps2,p16,0.33895475037569
p16,ps2,0.33895475037569
ps3,p11,0.339138764997803
p11,ps3,0.339138764997803
ps2,p11,0.339653887554858
p11,ps2,0.339653887554858
pb1,p23,0.33968128599312
p23,pb1,0.33968128599312
ps3,p16,0.339692101740296
p16,ps3,0.339692101740296
ps4,pt2,0.340649611876027
p22,p19,0.340653719167036
p19,p22,0.340653719167036
p22,p12,0.340663907046622
p12,p22,0.340663907046622
p19,p18,0.340775440378499
p18,p19,0.340775440378499
pb8,p17,0.340886600098573
p17,pb8,0.340886600098573
pb7,p23,0.341431106983651
p23,pb7,0.341431106983651
ps2,p13,0.341881756924556
p13,ps2,0.341881756924556
pt1,pb6,0.342033713974988
pb6,pt1,0.342033713974988
pt1,p16,0.342471115007673
p16,pt1,0.342471115007673
pb1,p21,0.342584357834163
p21,pb1,0.342584357834163
pb4,p19,0.342747536800743
p19,pb4,0.342747536800743
pt2,pb9,0.343153861044631
pb9,pt2,0.343153861044631
ps3,p18,0.344176751415567
p18,ps3,0.344176751415567
pb8,pb2,0.344518980133984
pb2,pb8,0.344518980133984
p13,p12,0.344657804037421
p12,p13,0.344657804037421
pt5,p14,0.344715798573591
p14,pt5,0.344715798573591
pt5,ps4,0.344719485960146
ps4,pt5,0.344719485960146
pt2,ps4,0.345053942254025
pb2,p16,0.345648306947359
p16,pb2,0.345648306947359
pb8,pb1,0.345847190102657
pb1,pb8,0.345847190102657
pt1,pb2,0.345930834305785
pb2,pt1,0.345930834305785
pt2,p10,0.346322722283206
p10,pt2,0.346322722283206
pb3,p16,0.346367760377828
p16,pb3,0.346367760377828
pt5,p16,0.346648696933132
p16,pt5,0.346648696933132
p14,p10,0.347480228775804
p10,p14,0.347480228775804
p14,p12,0.347586817635525
p12,p14,0.347586817635525
p21,p18,0.347841364408736
p18,p21,0.347841364408736
p24,p12,0.348070185055757
p12,p24,0.348070185055757
p24,p20,0.348278693590684
p20,p24,0.348278693590684
p23,p15,0.348743693068302
p15,p23,0.348743693068302
ps1,pb9,0.348814729881074
pb9,ps1,0.348814729881074
p18,p12,0.348915231491837
p12,p18,0.348915231491837
p23,p12,0.349187184434612
p12,p23,0.349187184434612
p25,p19,0.349234115083197
p19,p25,0.349234115083197
ps3,ps1,0.349308999331542
ps1,ps3,0.349308999331542
sqo,lsa,0.349638667974
lsa,sqo,0.349638667974
ps2,pb9,0.349937788837542
pb9,ps2,0.349937788837542
av2,av1,0.350221048498994
av1,av2,0.350221048498994
pt3,pb7,0.350262614894018
pb7,pt3,0.350262614894018
ps5,ps1,0.350512014442232
ps1,ps5,0.350512014442232
pb6,p12,0.350674588636328
p12,pb6,0.350674588636328
p19,p10,0.350760967671658
p10,p19,0.350760967671658
pb4,p12,0.350825471698114
p12,pb4,0.350825471698114
pt5,p21,0.351261599251764
p21,pt5,0.351261599251764
pt4,ps4,0.351385683738066
ps4,pt4,0.351385683738066
pb5,p19,0.351936623630587
p19,pb5,0.351936623630587
pb2,p19,0.3522850274021
p19,pb2,0.3522850274021
ps1,p24,0.352748263588007
p24,ps1,0.352748263588007
pb5,p23,0.353006224087033
p23,pb5,0.353006224087033
pt1,p13,0.353090903447099
p13,pt1,0.353090903447099
pt1,p14,0.353355528838745
p14,pt1,0.353355528838745
pt4,p19,0.353409573533696
p19,pt4,0.353409573533696
p19,p13,0.353516588264697
p13,p19,0.353516588264697
p23,p14,0.353545265176473
p14,p23,0.353545265176473
pt4,pb9,0.353893832949882
pb9,pt4,0.353893832949882
p16,p15,0.354354587869363
p15,p16,0.354354587869363
p19,p11,0.354607340959155
p11,p19,0.354607340959155
pt4,p16,0.355471745356099
p16,pt4,0.355471745356099
ps4,p19,0.355691488093579
p19,ps4,0.355691488093579
pt1,p21,0.356464127844102
p21,pt1,0.356464127844102
pt2,p21,0.357429062496706
p21,pt2,0.357429062496706
pt4,p17,0.357978570548873
p17,pt4,0.357978570548873
ps4,p10,0.358180657035532
p10,ps4,0.358180657035532
pb1,p19,0.358422461969195
p19,pb1,0.358422461969195
pt2,p14,0.358877495952511
p14,pt2,0.358877495952511
pb8,p10,0.359614631889834
p10,pb8,0.359614631889834
pt2,p16,0.359662492340085
p16,pt2,0.359662492340085
pt5,p19,0.360810309310425
p19,pt5,0.360810309310425
p20,p19,0.360998102644065
p19,p20,0.360998102644065
pt1,p18,0.361259246516429
p18,pt1,0.361259246516429
pt3,ps2,0.361532349410833
ps2,pt3,0.361532349410833
wne,pt2,0.361849330112016
pt2,wne,0.361849330112016
p19,p16,0.361876371373479
p16,p19,0.361876371373479
pb8,p11,0.362482044370357
p11,pb8,0.362482044370357
pt4,pb8,0.362712972164774
pb8,pt4,0.362712972164774
p24,p22,0.362734835424326
p22,p24,0.362734835424326
pb5,p24,0.362930958469272
p24,pb5,0.362930958469272
ps3,p14,0.362984731162735
p14,ps3,0.362984731162735
tgk,prs,0.363109608884597
prs,tgk,0.363109608884597
pt2,p18,0.363652034915612
p18,pt2,0.363652034915612
p23,p21,0.364053310542428
p21,p23,0.364053310542428
pt1,ps4,0.365237111409824
ps4,pt1,0.365237111409824
pb8,p18,0.365371611100731
p18,pb8,0.365371611100731
pt1,pb5,0.365865091642057
pb5,pt1,0.365865091642057
p19,p12,0.366031578660317
p12,p19,0.366031578660317
pb8,p25,0.366905963623606
p25,pb8,0.366905963623606
pb3,p19,0.366909434591651
p19,pb3,0.366909434591651
pt1,p19,0.368169963317751
p19,pt1,0.368169963317751
ps3,p12,0.368409083525553
p12,ps3,0.368409083525553
pt2,pb3,0.368575783972127
pb3,pt2,0.368575783972127
ps5,p24,0.369174499547725
p24,ps5,0.369174499547725
pt5,p15,0.369473422752112
p15,pt5,0.369473422752112
pt5,p10,0.369475462137563
p10,pt5,0.369475462137563
pb7,p12,0.370450068670198
p12,pb7,0.370450068670198
pb2,p24,0.370673455092794
p24,pb2,0.370673455092794
pb1,p12,0.370759173545833
p12,pb1,0.370759173545833
pb8,p14,0.370859909321448
p14,pb8,0.370859909321448
pt2,p17,0.372253669768781
p17,pt2,0.372253669768781
p19,p14,0.372824730560404
p14,p19,0.372824730560404
ps2,p12,0.37293802562222
p12,ps2,0.37293802562222
pt1,pb9,0.373156643777938
pb9,pt1,0.373156643777938
ps3,p24,0.373170715341725
p24,ps3,0.373170715341725
pt5,p17,0.374265177244023
p17,pt5,0.374265177244023
p21,p15,0.37477463353453
p15,p21,0.37477463353453
ps2,pb8,0.376265159874265
pb8,ps2,0.376265159874265
ps4,p25,0.376303741597238
p25,ps4,0.376303741597238
pt5,p12,0.37633805525287
p12,pt5,0.37633805525287
pt2,pb8,0.376390344633388
pb8,pt2,0.376390344633388
pt5,pb9,0.376907546077243
pb9,pt5,0.376907546077243
pb3,p24,0.376996620932481
p24,pb3,0.376996620932481
pt1,pb4,0.377155172413795
pb4,pt1,0.377155172413795
ps4,p21,0.377414521454026
p21,ps4,0.377414521454026
pb9,p16,0.378244076226423
p16,pb9,0.378244076226423
pt1,p12,0.37837230937029
p12,pt1,0.37837230937029
p17,p12,0.379244861483469
p12,p17,0.379244861483469
wne,pt1,0.379476508597089
pt1,wne,0.379476508597089
pb8,pb3,0.379639988922737
pb3,pb8,0.379639988922737
pt4,pb3,0.379708525399265
pb3,pt4,0.379708525399265
pt1,p10,0.379720082660155
p10,pt1,0.379720082660155
p24,p18,0.379910499992259
p18,p24,0.379910499992259
pb7,p24,0.380065401384972
p24,pb7,0.380065401384972
ps3,pb8,0.380077450427879
pb8,ps3,0.380077450427879
pt1,p15,0.380310945080838
p15,pt1,0.380310945080838
pt2,p23,0.380641272489388
p23,pt2,0.380641272489388
pt4,p10,0.380969484961116
p10,pt4,0.380969484961116
pb9,pb8,0.38140026628705
pb8,pb9,0.38140026628705
pt4,ps5,0.382237167752227
ps5,pt4,0.382237167752227
p24,p15,0.382242317364767
p15,p24,0.382242317364767
pt4,p15,0.382403992189197
p15,pt4,0.382403992189197
ps3,pb2,0.382551240252873
pb2,ps3,0.382551240252873
ps4,p12,0.384163812781233
p12,ps4,0.384163812781233
ps4,pb9,0.384238886933146
pb9,ps4,0.384238886933146
pt1,pb1,0.38475932076531
pb1,pt1,0.38475932076531
ps2,p14,0.385044826114086
p14,ps2,0.385044826114086
p19,p15,0.386255602939642
p15,p19,0.386255602939642
pt4,p23,0.38653300807398
p23,pt4,0.38653300807398
ps3,p23,0.387228635736588
p23,ps3,0.387228635736588
p24,p13,0.388074686444793
p13,p24,0.388074686444793
ps1,p10,0.388120752134626
p10,ps1,0.388120752134626
pt2,p19,0.388493172597968
p19,pt2,0.388493172597968
p23,p16,0.389194698128903
p16,p23,0.389194698128903
pt4,p12,0.389422769938065
p12,pt4,0.389422769938065
p21,p17,0.38950197686472
p17,p21,0.38950197686472
pb4,p24,0.389632590220199
p24,pb4,0.389632590220199
pt3,p18,0.390199921599374
p18,pt3,0.390199921599374
pt2,p15,0.390270002016099
p15,pt2,0.390270002016099
ps1,pb6,0.390406837712329
pb6,ps1,0.390406837712329
ps1,pb5,0.390533366257177
pb5,ps1,0.390533366257177
pt2,p12,0.391121187271882
p12,pt2,0.391121187271882
p24,p11,0.39148719479539
p11,p24,0.39148719479539
pt5,pb8,0.391969279349193
pb8,pt5,0.391969279349193
pt3,p22,0.391970009608269
p22,pt3,0.391970009608269
pt2,p24,0.39200680272109
p24,pt2,0.39200680272109
