L1_L2,Score
ca5_lat,2.35048515991452
ruq_glg,2.3547724817869
glg_ruq,2.35477248178692
pm4_ca4,2.35738385422584
li3_ca4,2.35806671383847
ca4_li3,2.35806671383851
lat_eg2,2.35944473162312
eg2_lat,2.35944473162315
lat_ca6,2.36034121094849
ca6_lat,2.36034121094856
ca3_li3,2.36857242136173
li3_ca3,2.36857242136175
lat_ca1,2.37603024522019
ca1_lat,2.3760302452203
pm2_spa,2.37925295434984
spa_pm2,2.37925295434986
nea_fra,2.37927451517033
fra_nea,2.37927451517054
li3_spa,2.38230659317401
spa_li3,2.38230659317408
lat_ro4,2.38416461236829
ro4_lat,2.38416461236837
src_ca3,2.38483244011546
ca3_src,2.38483244011548
ron_ve2,2.38483971556507
ve2_ron,2.38483971556507
lat_ro1,2.38700310305203
ro1_lat,2.38700310305212
ca4_lm1,2.38892912854764
lm1_ca4,2.38892912854766
ca3_ro3,2.38894145459339
ro3_ca3,2.38894145459339
pr1_pr2,2.39118010936226
pr2_pr1,2.39118010936228
ron_ve1,2.39305186319037
ve1_ron,2.39305186319037
fro_nea,2.39809637494933
nea_fro,2.39809637494935
lm2_fro,2.39831010937817
fro_lm2,2.3983101093782
li2_fro,2.40060687511282
fro_li2,2.40060687511284
pr1_spa,2.40069881202916
spa_pr1,2.4006988120292
fro_pm1,2.40232020741097
pm1_fro,2.40232020741097
pm4_ca1,2.40775308128814
qbb_ca4,2.41280330288147
ca4_qbb,2.41280330288155
dlm_pr1,2.42386817606818
pr1_dlm,2.42386817606818
dlm_qbb,2.42877313023171
qbb_dlm,2.42877313023171
src_ron,2.43293151857179
ron_src,2.4329315185718
pr1_win,2.43453894718661
win_pr1,2.43453894718662
ll1_ca4,2.43508504665949
ca4_ll1,2.43508504665951
li2_ro3,2.4363862160955
ro3_li2,2.4363862160955
sro_pm5,2.43649598898982
pm5_sro,2.43649598898986
qbb_ast,2.438321313503
ast_qbb,2.43832131350308
qbb_eg3,2.43866836350229
eg3_qbb,2.43866836350234
qbb_ll2,2.44079793336029
ll2_qbb,2.44079793336034
rup_itg,2.44455444612615
itg_rup,2.44455444612618
fra_pm4,2.44487007901676
li3_ca6,2.44979646012541
ca6_li3,2.44979646012543
li1_ron,2.45117859419335
ron_li1,2.45117859419336
lm1_ca3,2.45161595861035
ca3_lm1,2.45161595861037
fra_ro1,2.45265433297211
ro1_fra,2.45265433297214
lm1_ca2,2.45337846505585
ca2_lm1,2.45337846505586
lat_ca4,2.45388639639552
ca4_lat,2.4538863963956
nea_win,2.45880171587332
win_nea,2.45880171587342
spa_pm4,2.46410698174878
ca6_lm1,2.46801590535439
lm1_ca6,2.46801590535441
eg1_ro2,2.46895399197416
ro2_eg1,2.46895399197422
itf_ro3,2.4690151763187
ro3_itf,2.4690151763187
lm2_ca6,2.47077397856169
ca6_lm2,2.47077397856171
lat_eg3,2.47098492349169
eg3_lat,2.47098492349172
ast_lm2,2.47402712381971
lm2_ast,2.47402712381972
dlm_glg,2.47878930491934
glg_dlm,2.47878930491938
itg_ruq,2.4836051970501
ruq_itg,2.48360519705013
ron_sc2,2.48648953722631
sc2_ron,2.48648953722633
ast_pm1,2.4975169892386
pm1_ast,2.4975169892386
eg1_spa,2.4979228783059
spa_eg1,2.49792287830598
pm1_ca3,2.49812916046357
ca3_pm1,2.49812916046361
spa_ro2,2.50281976169118
ro2_spa,2.5028197616912
pm4_ca5,2.50374413171846
li3_pr1,2.50381002698543
pr1_li3,2.50381002698545
ro2_src,2.50392864939395
src_ro2,2.503928649394
ca5_pm1,2.50408555535846
pm1_ca5,2.50408555535846
ca5_lm1,2.50736161339071
lm1_ca5,2.50736161339074
ro2_itf,2.50790858798104
itf_ro2,2.50790858798106
por_ro3,2.51451789821835
ro3_por,2.51451789821838
pr1_itf,2.51614059352009
itf_pr1,2.5161405935201
glg_ro3,2.5181866927919
ro3_glg,2.51818669279194
dlm_spa,2.51881603756909
spa_dlm,2.51881603756913
li3_ca5,2.51899258739631
ca5_li3,2.51899258739636
li3_src,2.52027830387646
src_li3,2.52027830387646
qbb_spa,2.52292887218848
spa_qbb,2.52292887218856
ll2_sro,2.52969884332325
sro_ll2,2.5296988433233
fra_pm5,2.52984184561345
pm5_fra,2.52984184561347
ron_sc3,2.5332685212229
sc3_ron,2.53326852122292
fro_li3,2.53341930410503
li3_fro,2.53341930410507
ca4_lm2,2.53355119843217
lm2_ca4,2.53355119843217
li2_sro,2.53413792618027
sro_li2,2.53413792618027
li2_pr1,2.53601820735431
pr1_li2,2.53601820735431
fro_win,2.5361114693821
win_fro,2.53611146938213
qbb_ca2,2.54724115222066
ca2_qbb,2.54724115222076
spa_ro1,2.54833254211624
ro1_spa,2.54833254211628
lm2_ca2,2.54874836357657
ca2_lm2,2.54874836357658
fra_pm3,2.55082171503177
pm3_fra,2.55082171503179
ca3_ro2,2.55101596102549
ro2_ca3,2.55101596102549
lat_ron,2.5528362781623
ron_lat,2.5528362781623
li3_ast,2.56425328577024
ast_li3,2.56425328577031
ron_itf,2.56733615619946
itf_ron,2.5673361561995
lm2_ca5,2.5673509496808
ca5_lm2,2.56735094968081
eg1_ron,2.56802995867126
ron_eg1,2.56802995867133
pm4_fur,2.56980183907548
glg_pm1,2.57020586366148
pm1_glg,2.57020586366148
lat_ca2,2.57973422480846
ca2_lat,2.57973422480854
fur_pm1,2.58054810780887
pm1_fur,2.5805481078089
pr1_ve1,2.58117104209606
ve1_pr1,2.58117104209607
ro4_spa,2.58160586057775
spa_ro4,2.58160586057775
ca2_ro3,2.58371439596568
ro3_ca2,2.58371439596575
ca4_pm1,2.58462021417906
pm1_ca4,2.58462021417906
li3_ca2,2.58515108745767
ca2_li3,2.58515108745771
pm1_ca2,2.58652942735387
ca2_pm1,2.58652942735389
ro2_ast,2.58687659215415
ast_ro2,2.58687659215417
ca6_ro3,2.5873488423528
ro3_ca6,2.5873488423528
ca4_pm2,2.58772645516421
pm2_ca4,2.58772645516421
pm1_ca6,2.58776971594607
ca6_pm1,2.58776971594609
fro_pm5,2.59376078399681
pm5_fro,2.59376078399687
pm3_ca4,2.59427498886599
ca4_pm3,2.59427498886601
ca5_ro3,2.59595081359639
ro3_ca5,2.59595081359641
fra_pm2,2.59878239668519
pm2_fra,2.59878239668522
eg2_fro,2.60230547923327
fro_eg2,2.60230547923327
lat_ll2,2.60350190488233
ll2_lat,2.60350190488233
por_ron,2.60398244873451
ron_por,2.60398244873458
ron_ca1,2.60606058710093
ca1_ron,2.60606058710104
ca4_ro3,2.61515432671796
ro3_ca4,2.61515432671798
lm2_glg,2.62065226650539
glg_lm2,2.62065226650541
ca1_ll1,2.62286874979189
ll1_ca1,2.62286874979189
glg_pm2,2.62580259452749
pm2_glg,2.62580259452749
ro2_por,2.62654531664092
por_ro2,2.62654531664094
ro3_src,2.62727123438342
src_ro3,2.62727123438345
ita_fra,2.62981416666438
fra_ita,2.62981416666447
fur_lm1,2.6333408678111
lm1_fur,2.63334086781114
pm2_ca2,2.6346788119445
ca2_pm2,2.63467881194452
sro_ro4,2.63651634101519
ro4_sro,2.63651634101522
ll1_ca5,2.64084282904226
ca5_ll1,2.6408428290423
li3_ro3,2.64118895761597
ro3_li3,2.641188957616
ito_rup,2.64226355917988
rup_ito,2.64226355917988
fro_spa,2.64682912710429
spa_fro,2.64682912710433
sc1_pr1,2.64807590538782
pr1_sc1,2.64807590538786
sro_ast,2.64925651933239
ast_sro,2.64925651933242
dlm_pm5,2.65017296663109
pm5_dlm,2.65017296663111
ast_ro3,2.65197032136763
ro3_ast,2.65197032136766
ll1_ca2,2.65272806388547
ca2_ll1,2.65272806388549
glg_pm4,2.6527653742745
por_lm1,2.65655865762236
lm1_por,2.6565586576224
ca6_pm2,2.6583057297874
pm2_ca6,2.6583057297874
fur_glg,2.66066499033992
glg_fur,2.66066499033994
li3_ro2,2.66623704072847
ro2_li3,2.66623704072847
ron_sc1,2.66644067142896
sc1_ron,2.66644067142902
sc4_qbb,2.6703673678067
qbb_sc4,2.67036736780672
pm1_por,2.67062231892404
por_pm1,2.67062231892404
pm1_src,2.67257141652068
src_pm1,2.67257141652068
pcd_win,2.67299771525633
win_pcd,2.67299771525639
ast_fro,2.67314778859085
fro_ast,2.67314778859085
pm2_ast,2.67900034891308
ast_pm2,2.6790003489131
ll1_glg,2.68082269306386
glg_ll1,2.6808226930639
li2_ro2,2.68411464814471
ro2_li2,2.68411464814471
eg1_ast,2.68434332577245
ast_eg1,2.68434332577251
ca6_ro2,2.68575941882123
ro2_ca6,2.68575941882125
pm2_ca5,2.69226488149487
ca5_pm2,2.69226488149489
dlm_ca6,2.69255067686775
ca6_dlm,2.69255067686777
itg_fro,2.69597106202425
fro_itg,2.69597106202427
fur_spa,2.6978387771777
spa_fur,2.69783877717772
glg_pm3,2.69928032710392
pm3_glg,2.69928032710392
pr1_src,2.70039717230934
src_pr1,2.70039717230934
ca3_pm4,2.70345867704461
ll2_lm1,2.70597562844279
lm1_ll2,2.70597562844284
lat_dlm,2.70716652227754
dlm_lat,2.70716652227757
qbb_ve2,2.70804805781376
ve2_qbb,2.70804805781379
sc1_lm1,2.70828743576862
lm1_sc1,2.7082874357687
fro_sc4,2.71019744781249
sc4_fro,2.71019744781249
lat_spa,2.71056923836586
spa_lat,2.71056923836597
pm2_ca3,2.71177049735843
ca3_pm2,2.71177049735845
lat_ast,2.71662128484351
ast_lat,2.71662128484362
lat_ve2,2.7200991708927
ve2_lat,2.72009917089274
sc4_ca3,2.72117370204931
ca3_sc4,2.72117370204934
ll1_ca6,2.72148661369192
ca6_ll1,2.72148661369196
li2_ca3,2.72159079677827
ca3_li2,2.7215907967783
pr1_eg4,2.72186203529757
eg4_pr1,2.72186203529759
ca4_pm4,2.72301477437297
eg3_fro,2.72708059096321
fro_eg3,2.72708059096321
ast_pm5,2.73236865674596
por_li3,2.73657778943505
li3_por,2.73657778943508
spa_pm5,2.73716482762347
pm5_spa,2.73716482762352
pr1_eg2,2.73899987520658
eg2_pr1,2.73899987520661
pm3_ca5,2.73991268235716
ca5_pm3,2.7399126823572
ast_pm4,2.74181045824854
ve1_ro3,2.74393468245398
ro3_ve1,2.74393468245408
ll2_ca2,2.75128144986344
ca2_ll2,2.75128144986346
pm3_ast,2.75155995910737
ast_pm3,2.75155995910739
li1_fro,2.75492238068456
fro_li1,2.75492238068459
pr1_lm2,2.75560094831833
lm2_pr1,2.75560094831835
pm3_ca2,2.75715249989858
ca2_pm3,2.7571524998986
src_pm5,2.75888342929466
pm5_src,2.75888342929476
eg2_ro3,2.76043606451594
ro3_eg2,2.76043606451596
ro4_ast,2.76208859447999
ast_ro4,2.76208859448007
glg_ll2,2.7643508879504
ll2_glg,2.76435088795041
ro1_ca3,2.7655744600273
ca3_ro1,2.76557446002732
nea_ro3,2.76672420001725
ro3_nea,2.76672420001729
ll2_src,2.76714401797346
src_ll2,2.76714401797346
pr1_eg3,2.76826966826324
eg3_pr1,2.76826966826326
ro2_pm4,2.77026780118856
qbb_ve3,2.7708671702756
ve3_qbb,2.77086717027565
sc1_qbb,2.77112968294704
qbb_sc1,2.77112968294706
pm4_sc1,2.77122105212689
eg4_ro3,2.77196777357667
ro3_eg4,2.77196777357669
ll2_spa,2.77310409050934
spa_ll2,2.77310409050936
li2_dlm,2.77346959363252
dlm_li2,2.77346959363256
ca5_ro2,2.77368526480637
ro2_ca5,2.77368526480639
pm3_ca6,2.77661560524182
ca6_pm3,2.77661560524184
ro4_ca3,2.77739061095334
ca3_ro4,2.77739061095336
pm3_ca3,2.78004295430257
ca3_pm3,2.78004295430259
fro_fur,2.78090693726225
fur_fro,2.78090693726225
pr1_itg,2.78134295859408
itg_pr1,2.7813429585941
itf_ro1,2.78191680292897
ro1_itf,2.78191680292897
pm1_pr1,2.7832636260045
pr1_pm1,2.78326362600452
itf_ro4,2.78366334172985
ro4_itf,2.78366334172985
dlm_ca5,2.7869245126968
ca5_dlm,2.78692451269682
glg_pm5,2.78729298638418
pm5_glg,2.7872929863842
ca1_lm1,2.78931751263641
lm1_ca1,2.78931751263641
fro_pm4,2.79015871628253
fur_ro3,2.79079035099545
ro3_fur,2.79079035099547
ca1_pm1,2.79105831104295
pm1_ca1,2.79105831104295
dlm_ast,2.79333173187719
ast_dlm,2.79333173187722
eg1_ro4,2.79438586146885
ro4_eg1,2.79438586146891
ca4_ro2,2.79512009909729
ro2_ca4,2.79512009909731
ll1_spa,2.79870930373742
spa_ll1,2.7987093037375
ro3_pm4,2.79982209004821
fro_sc2,2.80012913630057
sc2_fro,2.80012913630066
li1_ro3,2.80012995162511
ro3_li1,2.80012995162513
fra_pr2,2.8027255311224
pr2_fra,2.80272553112246
li3_fur,2.80393424439724
fur_li3,2.80393424439726
ve3_ron,2.80708145721976
ron_ve3,2.80708145721979
ll2_fro,2.80777674373452
fro_ll2,2.80777674373456
src_li2,2.80808102501405
li2_src,2.80808102501406
src_ll1,2.80960194010973
ll1_src,2.80960194010979
ll1_por,2.81031331960303
por_ll1,2.81031331960303
ll2_ca3,2.81093946925794
ca3_ll2,2.81093946925796
sro_ca5,2.81206716265772
ca5_sro,2.81206716265775
fro_pm2,2.81229435133384
pm2_fro,2.81229435133386
glg_ro2,2.81380622068708
ro2_glg,2.81380622068713
fro_pm3,2.81491235342362
pm3_fro,2.81491235342362
dlm_ca2,2.81507777631787
ca2_dlm,2.8150777763179
eg4_fro,2.81563679677973
fro_eg4,2.81563679677973
ro2_ca2,2.82481144643527
ca2_ro2,2.8248114464353
src_ca2,2.82512805782305
ca2_src,2.8251280578231
por_ro1,2.82738139615963
ro1_por,2.82738139615966
lm2_dlm,2.82791367804113
dlm_lm2,2.82791367804115
src_ast,2.82830175980294
ast_src,2.82830175980295
eg3_ro3,2.82852330080199
ro3_eg3,2.82852330080201
sro_dlm,2.82922396733176
dlm_sro,2.8292239673318
sro_spa,2.83259517724707
spa_sro,2.83259517724712
ll1_pm1,2.83348916340707
pm1_ll1,2.83348916340707
pm1_lm1,2.83596536796846
lm1_pm1,2.8359653679685
ca4_li2,2.83661567764311
li2_ca4,2.83661567764313
ca4_sro,2.8373289039195
sro_ca4,2.8373289039195
por_pm3,2.83856451417202
pm3_por,2.83856451417205
sc4_ro2,2.83930439873476
ro2_sc4,2.83930439873482
eg1_ro1,2.84068926633953
ro1_eg1,2.8406892663396
ca2_pm4,2.84093674422144
fur_ro2,2.84119899838347
ro2_fur,2.84119899838347
fro_src,2.84372288047232
src_fro,2.84372288047235
eg1_ca3,2.84606191480679
ca3_eg1,2.84606191480692
ito_ruq,2.84638786442212
ruq_ito,2.84638786442215
pm3_ro2,2.84729489068263
ro2_pm3,2.84729489068265
ca3_fur,2.8484034712618
fur_ca3,2.8484034712618
li1_ca3,2.84884012872895
ca3_li1,2.848840128729
qbb_ve1,2.85020290852687
ve1_qbb,2.85020290852691
lm1_ro1,2.85052193295073
ro1_lm1,2.85052193295075
pm4_pr1,2.85087566894205
pm2_pr1,2.85100763406639
pr1_pm2,2.8510076340664
sc4_pr1,2.85294125765828
pr1_sc4,2.85294125765832
ll2_pr1,2.85353002874768
pr1_ll2,2.85353002874768
src_spa,2.85368528055088
spa_src,2.85368528055092
li3_ro4,2.85512656052442
ro4_li3,2.85512656052445
ca6_eg1,2.85685640602513
eg1_ca6,2.85685640602513
ca4_eg1,2.85833256116127
eg1_ca4,2.85833256116127
ll1_pr1,2.86090171474817
pr1_ll1,2.86090171474817
pm1_dlm,2.86370263319554
dlm_pm1,2.86370263319556
fro_ro3,2.86397884378154
ro3_fro,2.86397884378158
ve1_fro,2.86498057967712
fro_ve1,2.86498057967714
ca5_pm4,2.86714215262446
fur_ca5,2.87060153787939
ca5_fur,2.87060153787941
src_ca5,2.87070530773653
ca5_src,2.87070530773655
eg1_glg,2.87148964647035
glg_eg1,2.87148964647037
fur_ca4,2.87160952960105
ca4_fur,2.87160952960107
ast_ro1,2.87771097695046
ro1_ast,2.87771097695046
fur_src,2.88169490846095
src_fur,2.88169490846095
ca4_ro1,2.88460752089781
ro1_ca4,2.88460752089784
ca2_li2,2.88579297754629
li2_ca2,2.88579297754629
qbb_glg,2.88734375608158
glg_qbb,2.88734375608167
ll2_ca5,2.88831301448151
ca5_ll2,2.88831301448153
ca5_eg1,2.89106048003884
eg1_ca5,2.89106048003884
dlm_eg1,2.89551656783541
eg1_dlm,2.89551656783541
dlm_ca1,2.89592424260163
ca1_dlm,2.89592424260167
fur_pm3,2.89642426108358
pm3_fur,2.89642426108359
fro_dlm,2.89754179510393
dlm_fro,2.89754179510398
eg4_dlm,2.89912142632457
dlm_eg4,2.89912142632461
ca4_ll2,2.89953248281843
ll2_ca4,2.89953248281843
ito_lm1,2.90066961374439
lm1_ito,2.90066961374444
pm3_src,2.9031705142032
src_pm3,2.9031705142032
ca6_pm4,2.90470298339725
ca6_li2,2.90493423473436
li2_ca6,2.90493423473436
ve2_fro,2.90525179532974
fro_ve2,2.90525179532976
pr1_pm5,2.90676482052889
pm5_pr1,2.90676482052891
sro_eg2,2.90728815127784
eg2_sro,2.90728815127786
lm2_sc2,2.90796860154413
sc2_lm2,2.90796860154413
fur_pm2,2.90982140963017
pm2_fur,2.90982140963019
li1_src,2.91049143946265
src_li1,2.91049143946265
sro_ca6,2.91100722990851
ca6_sro,2.91100722990857
ll1_lm1,2.9139928046461
lm1_ll1,2.9139928046461
pm2_ro2,2.91845271898756
ro2_pm2,2.91845271898756
li2_ast,2.91894230133068
ast_li2,2.91894230133072
itf_sro,2.92149084987677
sro_itf,2.92149084987677
glg_fro,2.92317514931384
fro_glg,2.92317514931386
ca1_ro3,2.92640113358208
ro3_ca1,2.92640113358212
dlm_sc4,2.92718102953996
sc4_dlm,2.92718102953999
ca5_li2,2.92757772177063
li2_ca5,2.92757772177063
eg2_ca3,2.92824776331907
ca3_eg2,2.92824776331909
ro2_sc1,2.93144540225402
sc1_ro2,2.93144540225402
src_pm4,2.93201868620163
pr1_ito,2.93389324177286
ito_pr1,2.93389324177288
ro4_dlm,2.93602584809844
dlm_ro4,2.93602584809846
ca6_ro1,2.93617776046029
ro1_ca6,2.93617776046034
ro4_fur,2.93620402803599
fur_ro4,2.93620402803601
li2_spa,2.93725699226977
spa_li2,2.93725699226981
fur_lm2,2.93826385029151
lm2_fur,2.93826385029153
itf_ast,2.93876594454299
ast_itf,2.93876594454301
ca5_ro1,2.93952603201574
ro1_ca5,2.93952603201576
pm1_ro2,2.94138042776595
ro2_pm1,2.94138042776597
pm3_pr1,2.94172583850815
pr1_pm3,2.94172583850817
eg4_ro2,2.94271855173605
ro2_eg4,2.94271855173607
eg4_spa,2.94281427491121
spa_eg4,2.94281427491123
fur_pm4,2.94289415930141
ll1_ro3,2.94388296589842
ro3_ll1,2.94388296589846
lm1_sc2,2.9453361039047
sc2_lm1,2.9453361039047
ca3_pm5,2.94623644808229
pm5_ca3,2.94623644808231
eg3_sro,2.94637663370272
sro_eg3,2.94637663370272
pr1_pm4,2.95129247659492
ve3_ca3,2.95223647346048
ca3_ve3,2.95223647346053
ro1_src,2.9537003821575
src_ro1,2.9537003821575
qbb_itf,2.95424415215448
itf_qbb,2.95424415215453
li1_ro2,2.95585857811752
ro2_li1,2.95585857811757
ca6_pm5,2.95810106248157
pm5_ca6,2.9581010624816
qbb_sro,2.9589127813081
sro_qbb,2.95891278130817
pm3_ro3,2.95930412988608
ro3_pm3,2.9593041298861
pm4_ro3,2.95972154051202
dlm_ro3,2.96006432832094
ro3_dlm,2.96006432832096
dlm_ll1,2.9606153820873
ll1_dlm,2.96061538208736
ast_ll2,2.96195186904883
ll2_ast,2.96195186904885
ll1_fro,2.96424756693238
fro_ll1,2.96424756693243
ca3_itf,2.96505229429571
itf_ca3,2.96505229429574
pm2_src,2.9660749392608
src_pm2,2.9660749392608
fur_ca2,2.9680710194365
ca2_fur,2.96807101943654
pm1_ro1,2.96954172903649
ro1_pm1,2.96954172903649
li1_pr1,2.96978897596198
pr1_li1,2.96978897596199
ll2_pm1,2.97062908743176
pm1_ll2,2.97062908743176
lat_sro,2.97135859474545
sro_lat,2.97135859474555
eg3_dlm,2.97298433896226
dlm_eg3,2.97298433896228
eg1_sro,2.97334416643437
sro_eg1,2.97334416643452
ron_sro,2.97599771552316
sro_ron,2.97599771552316
itf_spa,2.97719085714535
spa_itf,2.97719085714537
ve2_ro3,2.97840314054251
ro3_ve2,2.97840314054258
fur_li2,2.9802169632637
li2_fur,2.9802169632637
eg2_ro2,2.98184154429503
ro2_eg2,2.98184154429503
lat_itf,2.98280624260622
itf_lat,2.98280624260626
eg1_ca2,2.98500708332073
ca2_eg1,2.9850070833208
nea_ruq,2.9900162660728
ruq_nea,2.9900162660728
pm2_por,2.99042900948386
por_pm2,2.99042900948386
ro4_pm4,2.99048330608353
ca4_pm5,2.99347574488574
pm5_ca4,2.99347574488576
li1_ca4,2.99357415522704
ca4_li1,2.99357415522706
ca6_ll2,2.99397558235008
ll2_ca6,2.99397558235008
dlm_ca4,2.9979484926114
ca4_dlm,2.99794849261142
ron_itg,2.99910157359555
itg_ron,2.99910157359557
rup_ita,2.99920513854496
ita_rup,2.99920513854498
ve1_dlm,2.99999170017647
dlm_ve1,2.99999170017649
fur_ca6,3.00018642469865
ca6_fur,3.00018642469868
ca2_ro1,3.0002243054569
ro1_ca2,3.0002243054569
ca3_fro,3.00463393214721
fro_ca3,3.00463393214721
fur_pm5,3.00468652270135
pm5_fur,3.00468652270137
sc2_ro2,3.00887352131076
ro2_sc2,3.00887352131079
lat_ve3,3.01092251994314
ve3_lat,3.01092251994316
fur_pr1,3.01143049815178
pr1_fur,3.01143049815178
ve1_ro2,3.01170005000725
ro2_ve1,3.01170005000731
lm1_sc3,3.01282040964394
sc3_lm1,3.01282040964394
ll1_ast,3.0131057328553
ast_ll1,3.01310573285536
lat_ve1,3.01595381428375
ve1_lat,3.01595381428382
ll1_ro4,3.01698346090379
ro4_ll1,3.01698346090383
sc2_pr1,3.0174694689614
pr1_sc2,3.01746946896143
li2_ro1,3.01761402716441
ro1_li2,3.01761402716444
pm2_ro3,3.01889892649321
ro3_pm2,3.01889892649325
pm4_ca6,3.0303523066409
lm2_sc1,3.03115916297922
sc1_lm2,3.03115916297922
li3_ll2,3.03222658463046
ll2_li3,3.03222658463046
dlm_itf,3.03230724158656
itf_dlm,3.03230724158664
ca1_pm2,3.0335941077171
pm2_ca1,3.0335941077171
ca5_pm5,3.03423578128694
pm5_ca5,3.03423578128697
pm4_ast,3.0363397712003
pm3_ro4,3.03716671699301
ro4_pm3,3.03716671699301
fur_sc4,3.03735044454696
sc4_fur,3.03735044454701
sc4_lat,3.03809732490482
lat_sc4,3.03809732490484
pm1_ro4,3.03886863243507
ro4_pm1,3.03886863243509
sc3_pr1,3.0413404279879
pr1_sc3,3.04134042798792
glg_ro4,3.04134360760074
ro4_glg,3.04134360760076
pr1_ve3,3.04138191240967
ve3_pr1,3.04138191240967
itf_lm1,3.04175961777545
lm1_itf,3.04175961777547
eg1_ll1,3.04317448030927
ll1_eg1,3.0431744803093
nea_ca3,3.04437403899911
ca3_nea,3.04437403899913
lm2_ro3,3.04520856420593
ro3_lm2,3.04520856420595
pm1_sc4,3.04811245852775
sc4_pm1,3.04811245852775
pr1_ro3,3.04902616780678
ro3_pr1,3.04902616780685
ruo_rup,3.04938676372284
rup_ruo,3.04938676372293
itf_li3,3.0495857281216
li3_itf,3.0495857281216
ve3_fro,3.05075765713927
fro_ve3,3.05075765713929
ca5_itf,3.05316546504587
itf_ca5,3.05316546504589
ca4_src,3.05340120162432
src_ca4,3.05340120162434
li2_ro4,3.0545506563043
ro4_li2,3.05455065630435
ca6_ro4,3.05498342480098
ro4_ca6,3.05498342480098
pr1_glg,3.05698655211862
glg_pr1,3.05698655211864
fur_ast,3.05796651342443
ast_fur,3.05796651342445
ca5_ro4,3.05801837168393
ro4_ca5,3.05801837168395
dlm_por,3.05822178592184
por_dlm,3.05822178592184
ve2_ro2,3.06025226386016
ro2_ve2,3.06025226386024
li3_glg,3.06166984088637
glg_li3,3.06166984088646
ca6_src,3.06464322709236
src_ca6,3.06464322709236
dlm_ro2,3.06464634706213
ro2_dlm,3.06464634706213
lm2_ca1,3.06649347395052
ca1_lm2,3.06649347395064
qbb_sc2,3.0668086286
sc2_qbb,3.06680862860004
glg_ro1,3.06724526492051
ro1_glg,3.06724526492059
ca6_itf,3.07147604934723
itf_ca6,3.07147604934723
sc3_ca3,3.07436060371049
ca3_sc3,3.07436060371052
ca4_ro4,3.07436742738939
ro4_ca4,3.07436742738939
ro4_por,3.07537892995762
por_ro4,3.07537892995766
ca3_sc1,3.07549572957012
sc1_ca3,3.07549572957024
ll1_ro2,3.0770127664578
ro2_ll1,3.07701276645784
fro_por,3.07806970198509
por_fro,3.07806970198516
li1_spa,3.07825275596091
spa_li1,3.07825275596093
ito_ro3,3.08254219555153
ro3_ito,3.08254219555161
fro_sc3,3.08359795191042
sc3_fro,3.08359795191046
dlm_eg2,3.08870351446599
eg2_dlm,3.08870351446601
ve2_dlm,3.08950049310337
dlm_ve2,3.08950049310339
sro_ca2,3.08956672734989
ca2_sro,3.08956672734995
fur_ro1,3.09047099432877
ro1_fur,3.0904709943288
ro3_pm5,3.09219699202853
pm5_ro3,3.09219699202855
sc2_ro3,3.09295268677418
ro3_sc2,3.09295268677422
fur_itf,3.09488395177402
itf_fur,3.09488395177406
ca6_li1,3.09575877378904
li1_ca6,3.09575877378904
dlm_li1,3.09667919876909
li1_dlm,3.09667919876909
eg4_sro,3.09714940199547
sro_eg4,3.09714940199552
sc4_ro3,3.09862776289166
ro3_sc4,3.0986277628917
pm3_dlm,3.09932023116996
dlm_pm3,3.09932023117001
eg2_ro4,3.09993660687178
ro4_eg2,3.09993660687178
itg_spa,3.10305516828189
spa_itg,3.10305516828191
pm2_ro4,3.10415311264179
ro4_pm2,3.10415311264184
sc3_ro2,3.10444045003756
ro2_sc3,3.10444045003765
dlm_ro1,3.10879390691292
ro1_dlm,3.10879390691298
ast_eg4,3.11265607501629
eg4_ast,3.11265607501629
ca4_itf,3.1130161473182
itf_ca4,3.1130161473182
ve2_ca3,3.11825819429425
ca3_ve2,3.1182581942943
nea_ro2,3.12147359010169
ro2_nea,3.12147359010172
fur_li1,3.12194505446667
li1_fur,3.12194505446667
fro_ro2,3.12209840316322
ro2_fro,3.12209840316328
spa_eg2,3.12291575916047
eg2_spa,3.12291575916051
ll2_ca1,3.12690526266185
ca1_ll2,3.12690526266191
itf_glg,3.12714216187363
glg_itf,3.12714216187368
dlm_pm4,3.1272867207263
fur_sc2,3.12740263444739
sc2_fur,3.12740263444741
ca2_eg2,3.12968952908307
eg2_ca2,3.12968952908307
sc4_ro4,3.13113527675837
ro4_sc4,3.13113527675843
ita_lm1,3.13159638477381
lm1_ita,3.13159638477387
sc2_ca3,3.13442427883478
ca3_sc2,3.13442427883481
ca1_ro2,3.13610296638134
ro2_ca1,3.13610296638136
eg3_ro2,3.13787026335573
ro2_eg3,3.13787026335575
li1_ca2,3.13856395333433
ca2_li1,3.13856395333436
sc4_lm1,3.13956763734144
lm1_sc4,3.13956763734152
lat_ruq,3.15379052537021
ruq_lat,3.15379052537027
pm4_sc3,3.15442430710931
lm2_sc3,3.15512097907137
sc3_lm2,3.15512097907137
fra_win,3.15630850380295
win_fra,3.15630850380301
ca2_pm5,3.15700986555779
pm5_ca2,3.15700986555779
ron_ito,3.15826504150027
ito_ron,3.15826504150029
ro1_pm4,3.15963825248163
ro2_pm5,3.16001182694259
pm5_ro2,3.16001182694262
ll1_itf,3.16142723896972
itf_ll1,3.16142723896978
sc2_sro,3.16218436210785
sro_sc2,3.16218436210787
itg_ro3,3.16467100242582
ro3_itg,3.16467100242593
pm2_sc4,3.16723718060244
