A&B&15.2506502000648\\
A&C&19.4093239729474\\
A&D&13.832436164914\\
A&E&23.2926421492665\\
A&F&23.3331028778936\\
A&G&23.0042550792904\\
A&H&12.8770804020186\\
A&I&13.1382225922115\\
A&J&18.2447563954015\\
A&K&18.6397857416751\\
A&L&18.1524565405168\\
A&B&15.2506502000648\\
C&B&32.7316471419213\\
D&B&34.5072664683038\\
E&B&30.3673475990019\\
F&B&29.5089721142584\\
G&B&29.3335982468144\\
H&B&10.0269865019726\\
I&B&14.488178500165\\
J&B&16.5226594715917\\
K&B&17.6214762470321\\
L&B&16.7317877480673\\
A&C&19.4093239729474\\
B&C&32.7316471419213\\
D&C&30.521070043143\\
E&C&41.0367211906244\\
F&C&40.0949406798368\\
G&C&39.0394828544727\\
H&C&11.3263685393053\\
I&C&14.9272771281081\\
J&C&17.3520827013754\\
K&C&17.9287869392382\\
L&C&18.0581647509866\\
A&D&13.832436164914\\
B&D&34.5072664683038\\
C&D&30.521070043143\\
E&D&30.3206314887662\\
F&D&30.0701701626797\\
G&D&28.8587300466124\\
H&D&8.21617615464372\\
I&D&12.6186369119088\\
J&D&14.7639815003352\\
K&D&16.854396907889\\
L&D&16.1028811575438\\
A&E&23.2926421492665\\
B&E&30.3673475990019\\
C&E&41.0367211906244\\
D&E&30.3206314887662\\
F&E&44.5187420556984\\
G&E&43.4272329365708\\
H&E&14.2256617420217\\
I&E&15.7828898057516\\
J&E&21.1459382270642\\
K&E&21.098491742239\\
L&E&21.3707218853513\\
A&F&23.3331028778936\\
B&F&29.5089721142584\\
C&F&40.0949406798368\\
D&F&30.0701701626797\\
E&F&44.5187420556984\\
G&F&45.9848167009532\\
H&F&13.092212352619\\
I&F&15.842791649617\\
J&F&21.6167342398967\\
K&F&21.5349177174335\\
L&F&21.6878719107921\\
A&G&23.0042550792904\\
B&G&29.3335982468144\\
C&G&39.0394828544727\\
D&G&28.8587300466124\\
E&G&43.4272329365708\\
F&G&45.9848167009532\\
H&G&12.1973886560158\\
I&G&15.1737368263146\\
J&G&20.7897355012741\\
K&G&20.8377057729099\\
L&G&20.6620859114592\\
A&H&51.5083216080742\\
B&H&40.1079460078902\\
C&H&45.3054741572213\\
D&H&32.8647046185749\\
E&H&56.9026469680867\\
F&H&52.368849410476\\
G&H&48.7895546240632\\
I&H&55.4666761252723\\
J&H&69.3106043762478\\
K&H&63.7550107103934\\
L&H&62.2662957501861\\
A&I&13.1382225922115\\
B&I&14.488178500165\\
C&I&14.9272771281081\\
D&I&12.6186369119088\\
E&I&15.7828898057516\\
F&I&15.842791649617\\
G&I&15.1737368263146\\
H&I&13.8666690313181\\
J&I&29.4139175656012\\
K&I&29.9240490711327\\
L&I&28.4502588218757\\
A&J&18.2447563954015\\
B&J&16.5226594715917\\
C&J&17.3520827013754\\
D&J&14.7639815003352\\
E&J&21.1459382270642\\
F&J&21.6167342398967\\
G&J&20.7897355012741\\
H&J&17.327651094062\\
I&J&29.4139175656012\\
K&J&37.0326273246263\\
L&J&35.1080789907542\\
A&K&18.6397857416751\\
B&K&17.6214762470321\\
C&K&17.9287869392382\\
D&K&16.854396907889\\
E&K&21.098491742239\\
F&K&21.5349177174335\\
G&K&20.8377057729099\\
H&K&15.9387526775984\\
I&K&29.9240490711327\\
J&K&37.0326273246263\\
L&K&41.759086686802\\
A&L&18.1524565405168\\
B&L&16.7317877480673\\
C&L&18.0581647509866\\
D&L&16.1028811575438\\
E&L&21.3707218853513\\
F&L&21.6878719107921\\
G&L&20.6620859114592\\
H&L&15.5665739375465\\
I&L&28.4502588218757\\
J&L&35.1080789907542\\
K&L&41.759086686802\\
